physics_step,sim_time_s,phase,label,tcp_x,tcp_y,tcp_z,obj_x,obj_y,obj_z,quat_w,quat_x,quat_y,quat_z,q5_deg,q5_cmd_deg,target_error_m,object_drift_m,object_speed_mps,tilt_deg,upright_z,marker,attach_calls_total,posewrite_calls_total
124,1.24,approach,approach_open_wp012,0.310083,-0.051698,0.27411,0.213863,-0.19573,0.025,1.0,8e-06,1.8e-05,-0.00017,44.9996,45.0,0.002498,0.0,0.000739,0.0023,1.0,0,0,0
125,1.25,approach,approach_open_wp012,0.309859,-0.052019,0.273693,0.213862,-0.195728,0.025,1.0,-1.8e-05,-0.0,-0.000164,44.9996,45.0,0.001997,2e-06,0.000431,0.0021,1.0,0,0,0
126,1.26,approach,approach_open_wp013,0.309141,-0.05304,0.272481,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,44.9996,45.0,0.007827,2e-06,0.000661,0.002,1.0,0,0,0
127,1.27,approach,approach_open_wp013,0.308567,-0.05394,0.271303,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,44.9996,45.0,0.006259,2e-06,0.000708,0.0023,1.0,0,0,0
128,1.28,approach,approach_open_wp013,0.308092,-0.054672,0.27034,0.213862,-0.195728,0.025,1.0,-1.8e-05,3e-06,-0.000165,44.9996,45.0,0.004986,0.0,0.000426,0.0021,1.0,0,0,0
129,1.29,approach,approach_open_wp013,0.307697,-0.055268,0.269559,0.213861,-0.19573,0.025,1.0,5e-06,-1.7e-05,-0.000163,44.9996,45.0,0.003961,2e-06,0.000697,0.0021,1.0,0,0,0
130,1.3,approach,approach_open_wp013,0.307369,-0.055752,0.268925,0.213863,-0.19573,0.025,1.0,1.3e-05,1.6e-05,-0.000169,44.9996,45.0,0.00314,2e-06,0.000664,0.0023,1.0,0,0,0
131,1.31,approach,approach_open_wp013,0.307098,-0.056147,0.268411,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,44.9996,45.0,0.00249,0.0,0.00045,0.002,1.0,0,0,0
132,1.32,approach,approach_open_wp013,0.306874,-0.056468,0.267995,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,44.9996,45.0,0.001985,2e-06,0.000742,0.0021,1.0,0,0,0
133,1.33,approach,approach_open_wp014,0.306158,-0.057489,0.266784,0.213863,-0.19573,0.025,1.0,1.5e-05,1.3e-05,-0.000169,44.9996,45.0,0.007833,2e-06,0.000605,0.0023,1.0,0,0,0
134,1.34,approach,approach_open_wp014,0.305584,-0.058389,0.265604,0.213863,-0.195728,0.025,1.0,-1.5e-05,8e-06,-0.000166,44.9996,45.0,0.006262,2e-06,0.000478,0.0019,1.0,0,0,0
135,1.35,approach,approach_open_wp014,0.305108,-0.059121,0.26464,0.213861,-0.195729,0.025,1.0,0.0,-1.9e-05,-0.000162,44.9996,45.0,0.004987,0.0,0.000763,0.0022,1.0,0,0,0
136,1.36,approach,approach_open_wp014,0.304713,-0.059717,0.263859,0.213862,-0.19573,0.025,1.0,1.7e-05,1.1e-05,-0.000169,44.9996,45.0,0.003959,2e-06,0.000553,0.0023,1.0,0,0,0
137,1.37,approach,approach_open_wp014,0.304386,-0.060201,0.263225,0.213863,-0.195728,0.025,1.0,-1.3e-05,1e-05,-0.000167,44.9996,45.0,0.003135,2e-06,0.000518,0.0019,1.0,0,0,0
138,1.38,approach,approach_open_wp014,0.304115,-0.060596,0.262711,0.213861,-0.195729,0.025,1.0,-2e-06,-1.9e-05,-0.000162,44.9996,45.0,0.002483,0.0,0.000768,0.0022,1.0,0,0,0
139,1.39,approach,approach_open_wp014,0.303892,-0.060917,0.262294,0.213862,-0.19573,0.025,1.0,1.8e-05,7e-06,-0.000168,44.9996,45.0,0.001974,2e-06,0.000497,0.0023,1.0,0,0,0
140,1.4,approach,approach_open_wp015,0.303176,-0.061937,0.261085,0.213863,-0.195728,0.025,1.0,-1.1e-05,1.2e-05,-0.000168,44.9996,45.0,0.007838,2e-06,0.000571,0.0019,1.0,0,0,0
141,1.41,approach,approach_open_wp015,0.302602,-0.062838,0.259904,0.213861,-0.195729,0.025,1.0,-6e-06,-2e-05,-0.000162,44.9996,45.0,0.006265,2e-06,0.000764,0.0023,1.0,0,0,0
142,1.42,approach,approach_open_wp015,0.302126,-0.06357,0.25894,0.213862,-0.19573,0.025,1.0,1.9e-05,3e-06,-0.000168,44.9996,45.0,0.004988,0.0,0.000452,0.0022,1.0,0,0,0
143,1.43,approach,approach_open_wp015,0.301731,-0.064166,0.258158,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,44.9996,45.0,0.003958,2e-06,0.000622,0.002,1.0,0,0,0
144,1.44,approach,approach_open_wp015,0.301404,-0.06465,0.257524,0.213861,-0.195729,0.025,1.0,-8e-06,-1.8e-05,-0.000162,44.9996,45.0,0.003132,2e-06,0.000735,0.0023,1.0,0,0,0
145,1.45,approach,approach_open_wp015,0.301134,-0.065045,0.25701,0.213862,-0.19573,0.025,1.0,1.8e-05,0.0,-0.000167,44.9996,45.0,0.002477,0.0,0.000429,0.0021,1.0,0,0,0
146,1.46,approach,approach_open_wp015,0.30091,-0.065366,0.256593,0.213863,-0.195729,0.025,1.0,-7e-06,1.6e-05,-0.000169,44.9996,45.0,0.001965,2e-06,0.000665,0.002,1.0,0,0,0
147,1.47,approach,approach_open_wp016,0.300196,-0.066385,0.255385,0.213861,-0.195729,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,44.9996,45.0,0.007844,2e-06,0.000711,0.0023,1.0,0,0,0
148,1.48,approach,approach_open_wp016,0.299622,-0.067286,0.254203,0.213862,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,44.9996,45.0,0.006269,2e-06,0.000427,0.002,1.0,0,0,0
149,1.49,approach,approach_open_wp016,0.299146,-0.068018,0.253238,0.213863,-0.195729,0.025,1.0,-5e-06,1.7e-05,-0.000169,44.9996,45.0,0.00499,0.0,0.000706,0.0021,1.0,0,0,0
150,1.5,approach,approach_open_wp016,0.298751,-0.068614,0.252456,0.213861,-0.195728,0.025,1.0,-1.3e-05,-1.6e-05,-0.000162,44.9996,45.0,0.003958,2e-06,0.000656,0.0024,1.0,0,0,0
151,1.51,approach,approach_open_wp016,0.298424,-0.069098,0.251822,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,44.9996,45.0,0.00313,2e-06,0.000452,0.002,1.0,0,0,0
152,1.52,approach,approach_open_wp016,0.298153,-0.069493,0.251308,0.213863,-0.195729,0.025,1.0,-2e-06,1.8e-05,-0.000169,44.9996,45.0,0.002472,0.0,0.000735,0.0021,1.0,0,0,0
153,1.53,approach,approach_open_wp016,0.29793,-0.069814,0.250891,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000163,44.9996,45.0,0.001957,2e-06,0.000599,0.0023,1.0,0,0,0
154,1.54,approach,approach_open_wp017,0.297218,-0.070832,0.249684,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,44.9996,45.0,0.00785,2e-06,0.000482,0.002,1.0,0,0,0
155,1.55,approach,approach_open_wp017,0.296643,-0.071733,0.248501,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.00017,44.9996,45.0,0.006273,2e-06,0.000761,0.0022,1.0,0,0,0
156,1.56,approach,approach_open_wp017,0.296167,-0.072466,0.247535,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,44.9996,45.0,0.004992,0.0,0.000543,0.0023,1.0,0,0,0
157,1.57,approach,approach_open_wp017,0.295772,-0.073062,0.246753,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000165,44.9996,45.0,0.003958,2e-06,0.000528,0.0019,1.0,0,0,0
158,1.58,approach,approach_open_wp017,0.295445,-0.073547,0.246119,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,44.9996,45.0,0.003129,2e-06,0.000767,0.0022,1.0,0,0,0
159,1.59,approach,approach_open_wp017,0.295174,-0.073941,0.245605,0.213862,-0.195728,0.025,1.0,-1.8e-05,-7e-06,-0.000164,44.9996,45.0,0.002468,0.0,0.00049,0.0022,1.0,0,0,0
160,1.6,approach,approach_open_wp017,0.294951,-0.074262,0.245188,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,44.9996,45.0,0.00195,2e-06,0.000571,0.0019,1.0,0,0,0
161,1.61,approach,approach_open_wp018,0.29424,-0.075279,0.243982,0.213863,-0.19573,0.025,1.0,6e-06,2e-05,-0.00017,44.9996,45.0,0.007856,2e-06,0.000763,0.0023,1.0,0,0,0
162,1.62,approach,approach_open_wp018,0.293665,-0.076181,0.242798,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,44.9996,45.0,0.006277,2e-06,0.000451,0.0022,1.0,0,0,0
163,1.63,approach,approach_open_wp018,0.293189,-0.076914,0.241832,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000164,44.9996,45.0,0.004995,0.0,0.000624,0.002,1.0,0,0,0
164,1.64,approach,approach_open_wp018,0.292794,-0.077509,0.24105,0.213863,-0.19573,0.025,1.0,9e-06,1.9e-05,-0.00017,44.9996,45.0,0.00396,2e-06,0.000739,0.0023,1.0,0,0,0
165,1.65,approach,approach_open_wp018,0.292466,-0.077994,0.240415,0.213862,-0.195728,0.025,1.0,-1.8e-05,0.0,-0.000165,44.9996,45.0,0.003128,2e-06,0.000426,0.0021,1.0,0,0,0
166,1.66,approach,approach_open_wp018,0.292196,-0.078388,0.239901,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,44.9996,45.0,0.002465,0.0,0.000671,0.002,1.0,0,0,0
167,1.67,approach,approach_open_wp018,0.291974,-0.07871,0.239484,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,44.9996,45.0,0.001944,2e-06,0.000701,0.0023,1.0,0,0,0
168,1.68,approach,approach_open_wp019,0.291264,-0.079726,0.238279,0.213862,-0.195728,0.025,1.0,-1.7e-05,3e-06,-0.000165,44.9996,45.0,0.007863,2e-06,0.00043,0.002,1.0,0,0,0
169,1.69,approach,approach_open_wp019,0.290689,-0.080628,0.237094,0.213861,-0.195729,0.025,1.0,4e-06,-1.7e-05,-0.000163,44.9996,45.0,0.006282,2e-06,0.000712,0.002,1.0,0,0,0
170,1.7,approach,approach_open_wp019,0.290212,-0.081361,0.236128,0.213863,-0.19573,0.025,1.0,1.3e-05,1.6e-05,-0.00017,44.9996,45.0,0.004998,0.0,0.000657,0.0024,1.0,0,0,0
171,1.71,approach,approach_open_wp019,0.289817,-0.081956,0.235345,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,44.9996,45.0,0.003962,2e-06,0.000451,0.002,1.0,0,0,0
172,1.72,approach,approach_open_wp019,0.28949,-0.082441,0.234711,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,44.9996,45.0,0.003128,2e-06,0.000741,0.0021,1.0,0,0,0
173,1.73,approach,approach_open_wp019,0.28922,-0.082836,0.234197,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,44.9996,45.0,0.002463,0.0,0.0006,0.0023,1.0,0,0,0
174,1.74,approach,approach_open_wp019,0.288997,-0.083157,0.23378,0.213863,-0.195728,0.025,1.0,-1.5e-05,9e-06,-0.000166,44.9996,45.0,0.00194,2e-06,0.000483,0.002,1.0,0,0,0
175,1.75,approach,approach_open_wp020,0.288289,-0.084172,0.232575,0.213861,-0.195729,0.025,1.0,-0.0,-1.9e-05,-0.000162,44.9996,45.0,0.007869,2e-06,0.000761,0.0022,1.0,0,0,0
176,1.76,approach,approach_open_wp020,0.287713,-0.085074,0.231389,0.213862,-0.19573,0.025,1.0,1.7e-05,1e-05,-0.000169,44.9996,45.0,0.006287,2e-06,0.000546,0.0023,1.0,0,0,0
177,1.77,approach,approach_open_wp020,0.287236,-0.085807,0.230423,0.213863,-0.195728,0.025,1.0,-1.3e-05,1.1e-05,-0.000167,44.9996,45.0,0.005002,0.0,0.00053,0.0019,1.0,0,0,0
178,1.78,approach,approach_open_wp020,0.286841,-0.086403,0.22964,0.213861,-0.195729,0.025,1.0,-3e-06,-1.9e-05,-0.000162,44.9996,45.0,0.003964,2e-06,0.000767,0.0022,1.0,0,0,0
179,1.79,approach,approach_open_wp020,0.286513,-0.086888,0.229005,0.213862,-0.19573,0.025,1.0,1.8e-05,7e-06,-0.000168,44.9996,45.0,0.003128,2e-06,0.000488,0.0022,1.0,0,0,0
180,1.8,approach,approach_open_wp020,0.286244,-0.087283,0.228491,0.213863,-0.195729,0.025,1.0,-1.1e-05,1.3e-05,-0.000168,44.9996,45.0,0.002462,0.0,0.000577,0.002,1.0,0,0,0
181,1.81,approach,approach_open_wp020,0.286021,-0.087604,0.228074,0.213861,-0.195729,0.025,1.0,-6e-06,-1.9e-05,-0.000162,44.9996,45.0,0.001936,2e-06,0.000765,0.0023,1.0,0,0,0
182,1.82,approach,approach_open_wp021,0.285316,-0.088618,0.226869,0.213862,-0.19573,0.025,1.0,1.8e-05,3e-06,-0.000167,44.9996,45.0,0.007876,2e-06,0.000449,0.0022,1.0,0,0,0
183,1.83,approach,approach_open_wp021,0.284739,-0.089521,0.225683,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,44.9996,45.0,0.006292,2e-06,0.000619,0.002,1.0,0,0,0
184,1.84,approach,approach_open_wp021,0.284261,-0.090254,0.224717,0.213861,-0.195729,0.025,1.0,-8e-06,-1.8e-05,-0.000162,44.9996,45.0,0.005006,0.0,0.000738,0.0023,1.0,0,0,0
185,1.85,approach,approach_open_wp021,0.283866,-0.09085,0.223934,0.213862,-0.19573,0.025,1.0,1.8e-05,0.0,-0.000167,44.9996,45.0,0.003966,2e-06,0.000431,0.0021,1.0,0,0,0
186,1.86,approach,approach_open_wp021,0.283539,-0.091335,0.223299,0.213863,-0.195729,0.025,1.0,-7e-06,1.6e-05,-0.000168,44.9996,45.0,0.003129,2e-06,0.000664,0.002,1.0,0,0,0
187,1.87,approach,approach_open_wp021,0.283269,-0.091729,0.222784,0.213861,-0.195729,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,44.9996,45.0,0.002461,0.0,0.000707,0.0023,1.0,0,0,0
188,1.88,approach,approach_open_wp021,0.283046,-0.09205,0.222367,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,44.9996,45.0,0.001933,2e-06,0.000432,0.002,1.0,0,0,0
189,1.89,approach,approach_open_wp022,0.282343,-0.093064,0.221163,0.213863,-0.195729,0.025,1.0,-4e-06,1.7e-05,-0.000169,44.9996,45.0,0.007883,2e-06,0.00071,0.0021,1.0,0,0,0
190,1.9,approach,approach_open_wp022,0.281766,-0.093967,0.219976,0.213861,-0.195728,0.025,1.0,-1.4e-05,-1.5e-05,-0.000162,44.9996,45.0,0.006297,2e-06,0.000652,0.0023,1.0,0,0,0
191,1.91,approach,approach_open_wp022,0.281288,-0.0947,0.21901,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,44.9996,45.0,0.00501,0.0,0.000453,0.002,1.0,0,0,0
192,1.92,approach,approach_open_wp022,0.280892,-0.095296,0.218226,0.213863,-0.195729,0.025,1.0,-2e-06,1.8e-05,-0.000169,44.9996,45.0,0.003969,2e-06,0.000743,0.0021,1.0,0,0,0
193,1.93,approach,approach_open_wp022,0.280565,-0.095781,0.217591,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000163,44.9996,45.0,0.003131,2e-06,0.000597,0.0023,1.0,0,0,0
194,1.94,approach,approach_open_wp022,0.280295,-0.096175,0.217076,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,44.9996,45.0,0.00246,0.0,0.000486,0.002,1.0,0,0,0
195,1.95,approach,approach_open_wp022,0.280072,-0.096497,0.216659,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.000169,44.9996,45.0,0.00193,2e-06,0.000759,0.0022,1.0,0,0,0
196,1.96,approach,approach_open_wp023,0.279371,-0.09751,0.215455,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,44.9996,45.0,0.007889,2e-06,0.000545,0.0023,1.0,0,0,0
197,1.97,approach,approach_open_wp023,0.278793,-0.098412,0.214268,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000164,44.9996,45.0,0.006302,2e-06,0.000526,0.0019,1.0,0,0,0
198,1.98,approach,approach_open_wp023,0.278315,-0.099146,0.213301,0.213863,-0.195729,0.025,1.0,3e-06,2e-05,-0.00017,44.9996,45.0,0.005014,0.0,0.000765,0.0023,1.0,0,0,0
199,1.99,approach,approach_open_wp023,0.277918,-0.099742,0.212517,0.213862,-0.195728,0.025,1.0,-1.9e-05,-7e-06,-0.000163,44.9996,45.0,0.003971,2e-06,0.000496,0.0023,1.0,0,0,0
200,2.0,approach,approach_open_wp023,0.277591,-0.100227,0.211882,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,44.9996,45.0,0.003132,2e-06,0.000568,0.0019,1.0,0,0,0
201,2.01,approach,approach_open_wp023,0.277321,-0.100621,0.211367,0.213863,-0.19573,0.025,1.0,5e-06,1.9e-05,-0.00017,44.9996,45.0,0.00246,0.0,0.000761,0.0023,1.0,0,0,0
202,2.02,approach,approach_open_wp023,0.277099,-0.100943,0.21095,0.213862,-0.195728,0.025,1.0,-1.9e-05,-4e-06,-0.000164,44.9996,45.0,0.001928,2e-06,0.000454,0.0022,1.0,0,0,0
203,2.03,approach,approach_open_wp024,0.2764,-0.101955,0.209747,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000164,44.9996,45.0,0.007895,2e-06,0.000619,0.002,1.0,0,0,0
204,2.04,approach,approach_open_wp024,0.275822,-0.102858,0.208559,0.213863,-0.19573,0.025,1.0,8e-06,1.9e-05,-0.00017,44.9996,45.0,0.006308,2e-06,0.000741,0.0023,1.0,0,0,0
205,2.05,approach,approach_open_wp024,0.275343,-0.103591,0.207592,0.213862,-0.195728,0.025,1.0,-1.8e-05,-0.0,-0.000165,44.9996,45.0,0.005018,0.0,0.00043,0.0021,1.0,0,0,0
206,2.06,approach,approach_open_wp024,0.274946,-0.104188,0.206808,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,44.9996,45.0,0.003974,2e-06,0.000665,0.002,1.0,0,0,0
207,2.07,approach,approach_open_wp024,0.274619,-0.104673,0.206172,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,44.9996,45.0,0.003133,2e-06,0.000704,0.0023,1.0,0,0,0
208,2.08,approach,approach_open_wp024,0.274349,-0.105067,0.205657,0.213862,-0.195728,0.025,1.0,-1.7e-05,3e-06,-0.000165,44.9996,45.0,0.00246,0.0,0.000429,0.002,1.0,0,0,0
209,2.09,approach,approach_open_wp024,0.274127,-0.105388,0.205239,0.213861,-0.195729,0.025,1.0,4e-06,-1.7e-05,-0.000163,44.9996,45.0,0.001927,2e-06,0.000708,0.002,1.0,0,0,0
210,2.1,approach,approach_open_wp025,0.27343,-0.106399,0.204037,0.213863,-0.19573,0.025,1.0,1.4e-05,1.5e-05,-0.000169,44.9996,45.0,0.007902,2e-06,0.000657,0.0024,1.0,0,0,0
211,2.11,approach,approach_open_wp025,0.272851,-0.107303,0.202849,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,44.9996,45.0,0.006312,2e-06,0.000451,0.002,1.0,0,0,0
212,2.12,approach,approach_open_wp025,0.272371,-0.108036,0.201881,0.213861,-0.195729,0.025,1.0,2e-06,-1.8e-05,-0.000162,44.9996,45.0,0.005022,0.0,0.000743,0.0021,1.0,0,0,0
213,2.13,approach,approach_open_wp025,0.271974,-0.108633,0.201097,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,44.9996,45.0,0.003977,2e-06,0.000597,0.0023,1.0,0,0,0
214,2.14,approach,approach_open_wp025,0.271647,-0.109118,0.200461,0.213863,-0.195728,0.025,1.0,-1.5e-05,9e-06,-0.000166,44.9996,45.0,0.003135,2e-06,0.000487,0.002,1.0,0,0,0
215,2.15,approach,approach_open_wp025,0.271377,-0.109512,0.199946,0.213861,-0.195729,0.025,1.0,-1e-06,-1.9e-05,-0.000162,44.9996,45.0,0.00246,0.0,0.000766,0.0022,1.0,0,0,0
216,2.16,approach,approach_open_wp025,0.271155,-0.109834,0.199528,0.213862,-0.19573,0.025,1.0,1.7e-05,9e-06,-0.000168,44.9996,45.0,0.001925,2e-06,0.000532,0.0023,1.0,0,0,0
217,2.17,approach,approach_open_wp026,0.270461,-0.110844,0.198326,0.213863,-0.195728,0.025,1.0,-1.2e-05,1.1e-05,-0.000167,44.9996,45.0,0.007907,2e-06,0.000537,0.0019,1.0,0,0,0
218,2.18,approach,approach_open_wp026,0.26988,-0.111748,0.197137,0.213861,-0.195729,0.025,1.0,-4e-06,-2e-05,-0.000162,44.9996,45.0,0.006317,2e-06,0.000766,0.0023,1.0,0,0,0
219,2.19,approach,approach_open_wp026,0.2694,-0.112481,0.19617,0.213862,-0.19573,0.025,1.0,1.9e-05,6e-06,-0.000168,44.9996,45.0,0.005025,0.0,0.000478,0.0022,1.0,0,0,0
220,2.2,approach,approach_open_wp026,0.269003,-0.113078,0.195385,0.213863,-0.195729,0.025,1.0,-1.1e-05,1.4e-05,-0.000168,44.9996,45.0,0.00398,2e-06,0.000587,0.002,1.0,0,0,0
221,2.21,approach,approach_open_wp026,0.268676,-0.113563,0.194749,0.213861,-0.195729,0.025,1.0,-6e-06,-1.9e-05,-0.000162,44.9996,45.0,0.003137,2e-06,0.000758,0.0023,1.0,0,0,0
222,2.22,approach,approach_open_wp026,0.268405,-0.113958,0.194233,0.213862,-0.19573,0.025,1.0,1.8e-05,2e-06,-0.000167,44.9996,45.0,0.002461,0.0,0.000443,0.0021,1.0,0,0,0
223,2.23,approach,approach_open_wp026,0.268183,-0.114279,0.193815,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,44.9996,45.0,0.001924,2e-06,0.000633,0.002,1.0,0,0,0
224,2.24,approach,approach_open_wp027,0.267492,-0.115289,0.192614,0.213861,-0.195729,0.025,1.0,-9e-06,-1.8e-05,-0.000162,44.9996,45.0,0.007913,2e-06,0.000733,0.0023,1.0,0,0,0
225,2.25,approach,approach_open_wp027,0.266911,-0.116192,0.191425,0.213862,-0.19573,0.025,1.0,1.8e-05,-1e-06,-0.000167,44.9996,45.0,0.006322,2e-06,0.000426,0.0021,1.0,0,0,0
226,2.26,approach,approach_open_wp027,0.26643,-0.116926,0.190457,0.213863,-0.195729,0.025,1.0,-7e-06,1.7e-05,-0.000169,44.9996,45.0,0.005029,0.0,0.000676,0.002,1.0,0,0,0
227,2.27,approach,approach_open_wp027,0.266033,-0.117523,0.189672,0.213861,-0.195728,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,44.9996,45.0,0.003982,2e-06,0.0007,0.0024,1.0,0,0,0
228,2.28,approach,approach_open_wp027,0.265705,-0.118008,0.189036,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,44.9996,45.0,0.003138,2e-06,0.000431,0.002,1.0,0,0,0
229,2.29,approach,approach_open_wp027,0.265435,-0.118402,0.18852,0.213863,-0.195729,0.025,1.0,-4e-06,1.8e-05,-0.000169,44.9996,45.0,0.002461,0.0,0.000711,0.0021,1.0,0,0,0
230,2.3,approach,approach_open_wp027,0.265213,-0.118724,0.188101,0.213861,-0.195728,0.025,1.0,-1.4e-05,-1.5e-05,-0.000162,44.9996,45.0,0.001923,2e-06,0.000654,0.0024,1.0,0,0,0
231,2.31,approach,approach_open_wp028,0.264524,-0.119732,0.186901,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,44.9996,45.0,0.007918,2e-06,0.000452,0.002,1.0,0,0,0
232,2.32,approach,approach_open_wp028,0.263942,-0.120636,0.185711,0.213863,-0.195729,0.025,1.0,-2e-06,1.9e-05,-0.000169,44.9996,45.0,0.006326,2e-06,0.000739,0.0022,1.0,0,0,0
233,2.33,approach,approach_open_wp028,0.263461,-0.12137,0.184743,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000162,44.9996,45.0,0.005032,0.0,0.000599,0.0023,1.0,0,0,0
234,2.34,approach,approach_open_wp028,0.263063,-0.121967,0.183958,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,44.9996,45.0,0.003985,2e-06,0.000487,0.002,1.0,0,0,0
235,2.35,approach,approach_open_wp028,0.262734,-0.122452,0.183322,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.00017,44.9996,45.0,0.00314,2e-06,0.00076,0.0022,1.0,0,0,0
236,2.36,approach,approach_open_wp028,0.262464,-0.122847,0.182805,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,44.9996,45.0,0.002461,0.0,0.000543,0.0023,1.0,0,0,0
237,2.37,approach,approach_open_wp028,0.262242,-0.123168,0.182386,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000164,44.9996,45.0,0.001923,2e-06,0.000526,0.0019,1.0,0,0,0
238,2.38,approach,approach_open_wp029,0.261556,-0.124176,0.181186,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,44.9996,45.0,0.007923,2e-06,0.000769,0.0022,1.0,0,0,0
239,2.39,approach,approach_open_wp029,0.260974,-0.12508,0.179997,0.213862,-0.195728,0.025,1.0,-1.8e-05,-6e-06,-0.000164,44.9996,45.0,0.00633,2e-06,0.000485,0.0022,1.0,0,0,0
240,2.4,approach,approach_open_wp029,0.260491,-0.125815,0.179028,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,44.9996,45.0,0.005035,0.0,0.000582,0.0019,1.0,0,0,0
241,2.41,approach,approach_open_wp029,0.260093,-0.126411,0.178243,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,44.9996,45.0,0.003987,2e-06,0.000763,0.0023,1.0,0,0,0
242,2.42,approach,approach_open_wp029,0.259765,-0.126896,0.177606,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,44.9996,45.0,0.003141,2e-06,0.000447,0.0022,1.0,0,0,0
243,2.43,approach,approach_open_wp029,0.259494,-0.127291,0.177089,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000163,44.9996,45.0,0.002462,0.0,0.000628,0.002,1.0,0,0,0
244,2.44,approach,approach_open_wp029,0.259272,-0.127612,0.17667,0.213863,-0.19573,0.025,1.0,9e-06,1.9e-05,-0.00017,44.9996,45.0,0.001922,2e-06,0.000734,0.0024,1.0,0,0,0
245,2.45,approach,approach_open_wp030,0.258589,-0.12862,0.17547,0.213862,-0.195728,0.025,1.0,-1.8e-05,1e-06,-0.000165,44.9996,45.0,0.007928,2e-06,0.000428,0.0021,1.0,0,0,0
246,2.46,approach,approach_open_wp030,0.258006,-0.129524,0.174281,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,44.9996,45.0,0.006333,2e-06,0.000675,0.002,1.0,0,0,0
247,2.47,approach,approach_open_wp030,0.257523,-0.130258,0.173312,0.213863,-0.19573,0.025,1.0,1.2e-05,1.7e-05,-0.00017,44.9996,45.0,0.005038,0.0,0.000696,0.0024,1.0,0,0,0
248,2.48,approach,approach_open_wp030,0.257124,-0.130855,0.172526,0.213862,-0.195728,0.025,1.0,-1.7e-05,4e-06,-0.000165,44.9996,45.0,0.003989,2e-06,0.000431,0.002,1.0,0,0,0
