x,y,z_name,limits,pos_err_mm,tilt_deg,pos_ok,vertical_ok,q0,q1,q2,q3,seed_idx,iters
0.28,0.04,approach,v6clip,0.0728,0.909,True,True,8.1301,33.8861,73.0677,72.1373,0,159
0.28,0.06,descend,urdf,0.0152,0.2031,True,True,12.0948,39.163,78.4882,62.1457,0,159
0.28,0.06,descend,v6clip,0.0152,0.2031,True,True,12.0948,39.163,78.4882,62.1457,0,159
0.28,0.06,approach,urdf,0.0887,1.1055,True,True,12.0948,34.6243,71.4734,72.7968,0,159
0.28,0.06,approach,v6clip,0.0887,1.1055,True,True,12.0948,34.6243,71.4734,72.7968,0,159
0.28,0.08,descend,urdf,0.0329,0.4377,True,True,15.9454,40.0981,76.2663,63.1979,0,159
0.28,0.08,descend,v6clip,0.0329,0.4377,True,True,15.9454,40.0981,76.2663,63.1979,0,159
0.28,0.08,approach,urdf,0.1131,1.4066,True,True,15.9454,35.6413,69.2625,73.6896,0,159
0.28,0.08,approach,v6clip,0.1131,1.4066,True,True,15.9454,35.6413,69.2625,73.6896,0,159
0.28,0.1,descend,urdf,0.0586,0.7753,True,True,19.6538,41.2839,73.4401,64.5007,0,159
0.28,0.1,descend,v6clip,0.0586,0.7753,True,True,19.6538,41.2839,73.4401,64.5007,0,159
0.28,0.1,approach,urdf,0.1485,1.8397,True,True,19.6538,36.9202,66.4593,74.7808,0,159
0.28,0.1,approach,v6clip,0.1485,1.8397,True,True,19.6538,36.9202,66.4593,74.7808,0,159
0.28,0.12,descend,urdf,0.0948,1.2461,True,True,23.1986,42.707,70.0362,66.0107,0,159
0.28,0.12,descend,v6clip,0.0948,1.2461,True,True,23.1986,42.707,70.0362,66.0107,0,159
0.28,0.12,approach,urdf,0.1981,2.4421,True,True,23.1986,38.4385,63.1001,76.0193,0,159
0.28,0.12,approach,v6clip,0.1981,2.4421,True,True,23.1986,38.4385,63.1001,76.0193,0,159
0.28,0.14,descend,urdf,0.1449,1.89,True,True,26.5651,44.3497,66.0918,67.6684,0,159
0.28,0.14,descend,v6clip,0.1449,1.89,True,True,26.5651,44.3497,66.0918,67.6684,0,159
0.28,0.14,approach,urdf,0.2659,3.2626,True,True,26.5651,40.1655,59.242,77.3299,0,159
0.28,0.14,approach,v6clip,0.2659,3.2626,True,True,26.5651,40.1655,59.242,77.3299,0,159
0.28,0.16,descend,urdf,0.2134,2.7579,True,True,29.7449,46.188,61.6621,69.392,0,159
0.28,0.16,descend,v6clip,0.2134,2.7579,True,True,29.7449,46.188,61.6621,69.392,0,159
0.28,0.16,approach,urdf,0.3568,4.3561,True,True,29.7449,42.0647,54.9613,78.6178,0,159
0.28,0.16,approach,v6clip,0.3568,4.3561,True,True,29.7449,42.0647,54.9613,78.6178,0,159
0.28,0.18,descend,urdf,0.3055,3.9106,True,True,32.7352,48.1894,56.8271,71.0729,0,159
0.28,0.18,descend,v6clip,0.3055,3.9106,True,True,32.7352,48.1894,56.8271,71.0729,0,159
0.28,0.18,approach,urdf,0.4754,5.7808,True,False,32.7352,44.0928,50.3612,79.7652,0,159
0.28,0.18,approach,v6clip,0.4754,5.7808,True,False,32.7352,44.0928,50.3612,79.7652,0,159
0.28,0.2,descend,urdf,0.4265,5.4103,True,False,35.5377,50.3159,51.6906,72.5832,0,159
0.28,0.2,descend,v6clip,0.4265,5.4103,True,False,35.5377,50.3159,51.6906,72.5832,0,159
0.28,0.2,approach,urdf,0.6253,7.5911,True,False,35.5377,46.1996,45.5766,80.6327,0,159
0.28,0.2,approach,v6clip,0.6253,7.5911,True,False,35.5377,46.1996,45.5766,80.6327,0,159
0.28,0.22,descend,urdf,0.5814,7.3177,True,False,38.1572,52.521,46.3911,73.7702,0,159
0.28,0.22,descend,v6clip,0.5814,7.3177,True,False,38.1572,52.521,46.3911,73.7702,0,159
0.28,0.22,approach,urdf,0.8085,9.8314,True,False,38.1572,48.3275,40.7805,81.0606,0,159
0.28,0.22,approach,v6clip,0.8085,9.8314,True,False,38.1572,48.3275,40.7805,81.0606,0,159
0.28,0.24,descend,urdf,0.7728,9.6815,True,False,40.6013,54.7513,41.103,74.4642,0,159
0.28,0.24,descend,v6clip,0.7728,9.6815,True,False,40.6013,54.7513,41.103,74.4642,0,159
0.28,0.24,approach,urdf,1.0223,12.5146,True,False,40.6013,50.433,36.1329,80.9195,0,159
0.28,0.24,approach,v6clip,1.0223,12.5146,True,False,40.6013,50.433,36.1329,80.9195,0,159
0.28,0.26,descend,urdf,0.9998,12.5238,True,False,42.8789,56.9579,36.0096,74.5087,0,159
0.28,0.26,descend,v6clip,0.9998,12.5238,True,False,42.8789,56.9579,36.0096,74.5087,0,159
0.28,0.26,approach,urdf,1.2607,15.6285,True,False,42.8789,52.4851,31.7793,80.1072,0,159
0.28,0.26,approach,v6clip,1.2607,15.6285,True,False,42.8789,52.4851,31.7793,80.1072,0,159
0.3,-0.26,descend,urdf,1.2764,16.0868,True,False,-40.9144,59.2622,30.9397,73.7114,0,159
0.3,-0.26,descend,v6clip,1.2764,16.0868,True,False,-40.9144,59.2622,30.9397,73.7114,0,159
0.3,-0.26,approach,urdf,1.5335,19.4124,True,False,-40.9144,54.5964,27.5989,78.3923,0,159
0.3,-0.26,approach,v6clip,1.5335,19.4124,True,False,-40.9144,54.5964,27.5989,78.3923,0,159
0.3,-0.24,descend,urdf,1.0374,13.0002,True,False,-38.6598,57.2914,35.2573,74.4511,0,159
0.3,-0.24,descend,v6clip,1.0374,13.0002,True,False,-38.6598,57.2914,35.2573,74.4511,0,159
0.3,-0.24,approach,urdf,1.2988,16.1411,True,False,-38.6598,52.7928,31.1477,79.9184,0,159
0.3,-0.24,approach,v6clip,1.2988,16.1411,True,False,-38.6598,52.7928,31.1477,79.9184,0,159
0.3,-0.22,descend,urdf,0.8258,10.3405,True,False,-36.2538,55.3006,39.819,74.5399,0,159
0.3,-0.22,descend,v6clip,0.8258,10.3405,True,False,-36.2538,55.3006,39.819,74.5399,0,159
0.3,-0.22,approach,urdf,1.0793,13.2459,True,False,-36.2538,50.9467,35.023,80.7844,0,159
0.3,-0.22,approach,v6clip,1.0793,13.2459,True,False,-36.2538,50.9467,35.023,80.7844,0,159
0.3,-0.2,descend,urdf,0.6456,8.1088,True,False,-33.6901,53.3195,44.4865,74.0852,0,159
0.3,-0.2,descend,v6clip,0.6456,8.1088,True,False,-33.6901,53.3195,44.4865,74.0852,0,159
0.3,-0.2,approach,urdf,0.8817,10.7409,True,False,-33.6901,49.0852,39.0928,81.0811,0,159
0.3,-0.2,approach,v6clip,0.8817,10.7409,True,False,-33.6901,49.0852,39.0928,81.0811,0,159
0.3,-0.18,descend,urdf,0.4977,6.287,True,False,-30.9638,51.3855,49.1145,73.213,0,159
0.3,-0.18,descend,v6clip,0.4977,6.287,True,False,-30.9638,51.3855,49.1145,73.213,0,159
0.3,-0.18,approach,urdf,0.7106,8.6286,True,False,-30.9638,47.2395,43.2246,80.9073,0,159
0.3,-0.18,approach,v6clip,0.7106,8.6286,True,False,-30.9638,47.2395,43.2246,80.9073,0,159
0.3,-0.16,descend,urdf,0.3797,4.8321,True,True,-28.0725,49.5466,53.5475,72.0738,0,159
0.3,-0.16,descend,v6clip,0.3797,4.8321,True,True,-28.0725,49.5466,53.5475,72.0738,0,159
0.3,-0.16,approach,urdf,0.5681,6.8988,True,False,-28.0725,45.4431,47.2931,80.365,0,159
0.3,-0.16,approach,v6clip,0.5681,6.8988,True,False,-28.0725,45.4431,47.2931,80.365,0,159
0.3,-0.14,descend,urdf,0.2881,3.6941,True,True,-25.0169,47.8427,57.665,70.7982,0,159
0.3,-0.14,descend,v6clip,0.2881,3.6941,True,True,-25.0169,47.8427,57.665,70.7982,0,159
0.3,-0.14,approach,urdf,0.4533,5.5155,True,False,-25.0169,43.7447,51.1521,79.5878,0,159
0.3,-0.14,approach,v6clip,0.4533,5.5155,True,False,-25.0169,43.7447,51.1521,79.5878,0,159
0.3,-0.12,descend,urdf,0.2184,2.8208,True,True,-21.8014,46.3081,61.372,69.4991,0,159
0.3,-0.12,descend,v6clip,0.2184,2.8208,True,True,-21.8014,46.3081,61.372,69.4991,0,159
0.3,-0.12,approach,urdf,0.3633,4.4346,True,True,-21.8014,42.1877,54.683,78.6947,0,159
0.3,-0.12,approach,v6clip,0.3633,4.4346,True,True,-21.8014,42.1877,54.683,78.6947,0,159
0.3,-0.1,descend,urdf,0.1664,2.164,True,True,-18.4349,44.9696,64.5996,68.2667,0,159
0.3,-0.1,descend,v6clip,0.1664,2.164,True,True,-18.4349,44.9696,64.5996,68.2667,0,159
0.3,-0.1,approach,urdf,0.2947,3.6098,True,True,-18.4349,40.8098,57.7938,77.7867,0,159
0.3,-0.1,approach,v6clip,0.2947,3.6098,True,True,-18.4349,40.8098,57.7938,77.7867,0,159
0.3,-0.08,descend,urdf,0.1286,1.6815,True,True,-14.9314,43.8489,67.2958,67.1737,0,159
0.3,-0.08,descend,v6clip,0.1286,1.6815,True,True,-14.9314,43.8489,67.2958,67.1737,0,159
0.3,-0.08,approach,urdf,0.2439,2.9973,True,True,-14.9314,39.6422,60.415,76.9455,0,159
0.3,-0.08,approach,v6clip,0.2439,2.9973,True,True,-14.9314,39.6422,60.415,76.9455,0,159
0.3,-0.06,descend,urdf,0.102,1.3389,True,True,-11.3099,42.9625,69.4236,66.275,0,159
0.3,-0.06,descend,v6clip,0.102,1.3389,True,True,-11.3099,42.9625,69.4236,66.275,0,159
0.3,-0.06,approach,urdf,0.2078,2.5604,True,True,-11.3099,38.7092,62.498,76.2324,0,159
0.3,-0.06,approach,v6clip,0.2078,2.5604,True,True,-11.3099,38.7092,62.498,76.2324,0,159
0.3,-0.04,descend,urdf,0.0844,1.1112,True,True,-7.5946,42.3218,70.9588,65.6083,0,159
0.3,-0.04,descend,v6clip,0.0844,1.1112,True,True,-7.5946,42.3218,70.9588,65.6083,0,159
0.3,-0.04,approach,urdf,0.1838,2.2696,True,True,-7.5946,38.0294,64.0084,75.6925,0,159
0.3,-0.04,approach,v6clip,0.1838,2.2696,True,True,-7.5946,38.0294,64.0084,75.6925,0,159
0.3,-0.02,descend,urdf,0.0744,0.9812,True,True,-3.8141,41.9344,71.8858,65.1987,0,159
0.3,-0.02,descend,v6clip,0.0744,0.9812,True,True,-3.8141,41.9344,71.8858,65.1987,0,159
0.3,-0.02,approach,urdf,0.1702,2.1034,True,True,-3.8141,37.6165,64.9227,75.3574,0,159
0.3,-0.02,approach,v6clip,0.1702,2.1034,True,True,-3.8141,37.6165,64.9227,75.3574,0,159
0.3,-0.0,descend,urdf,0.0711,0.9389,True,True,-0.0,41.8048,72.1957,65.0606,0,159
0.3,-0.0,descend,v6clip,0.0711,0.9389,True,True,-0.0,41.8048,72.1957,65.0606,0,159
0.3,-0.0,approach,urdf,0.1657,2.0493,True,True,-0.0,37.4781,65.2288,75.2438,0,159
0.3,-0.0,approach,v6clip,0.1657,2.0493,True,True,-0.0,37.4781,65.2288,75.2438,0,159
0.3,0.02,descend,urdf,0.0744,0.9812,True,True,3.8141,41.9344,71.8858,65.1987,0,159
0.3,0.02,descend,v6clip,0.0744,0.9812,True,True,3.8141,41.9344,71.8858,65.1987,0,159
0.3,0.02,approach,urdf,0.1702,2.1034,True,True,3.8141,37.6165,64.9227,75.3574,0,159
0.3,0.02,approach,v6clip,0.1702,2.1034,True,True,3.8141,37.6165,64.9227,75.3574,0,159
0.3,0.04,descend,urdf,0.0844,1.1112,True,True,7.5946,42.3218,70.9588,65.6083,0,159
0.3,0.04,descend,v6clip,0.0844,1.1112,True,True,7.5946,42.3218,70.9588,65.6083,0,159
0.3,0.04,approach,urdf,0.1838,2.2696,True,True,7.5946,38.0294,64.0084,75.6925,0,159
0.3,0.04,approach,v6clip,0.1838,2.2696,True,True,7.5946,38.0294,64.0084,75.6925,0,159
0.3,0.06,descend,urdf,0.102,1.3389,True,True,11.3099,42.9625,69.4236,66.275,0,159
0.3,0.06,descend,v6clip,0.102,1.3389,True,True,11.3099,42.9625,69.4236,66.275,0,159
0.3,0.06,approach,urdf,0.2078,2.5604,True,True,11.3099,38.7092,62.498,76.2324,0,159
0.3,0.06,approach,v6clip,0.2078,2.5604,True,True,11.3099,38.7092,62.498,76.2324,0,159
0.3,0.08,descend,urdf,0.1286,1.6815,True,True,14.9314,43.8489,67.2958,67.1737,0,159
0.3,0.08,descend,v6clip,0.1286,1.6815,True,True,14.9314,43.8489,67.2958,67.1737,0,159
0.3,0.08,approach,urdf,0.2439,2.9973,True,True,14.9314,39.6422,60.415,76.9455,0,159
0.3,0.08,approach,v6clip,0.2439,2.9973,True,True,14.9314,39.6422,60.415,76.9455,0,159
0.3,0.1,descend,urdf,0.1664,2.164,True,True,18.4349,44.9696,64.5996,68.2667,0,159
0.3,0.1,descend,v6clip,0.1664,2.164,True,True,18.4349,44.9696,64.5996,68.2667,0,159
0.3,0.1,approach,urdf,0.2947,3.6098,True,True,18.4349,40.8098,57.7938,77.7867,0,159
0.3,0.1,approach,v6clip,0.2947,3.6098,True,True,18.4349,40.8098,57.7938,77.7867,0,159
0.3,0.12,descend,urdf,0.2184,2.8208,True,True,21.8014,46.3081,61.372,69.4991,0,159
0.3,0.12,descend,v6clip,0.2184,2.8208,True,True,21.8014,46.3081,61.372,69.4991,0,159
0.3,0.12,approach,urdf,0.3633,4.4346,True,True,21.8014,42.1877,54.683,78.6947,0,159
0.3,0.12,approach,v6clip,0.3633,4.4346,True,True,21.8014,42.1877,54.683,78.6947,0,159
0.3,0.14,descend,urdf,0.2881,3.6941,True,True,25.0169,47.8427,57.665,70.7982,0,159
0.3,0.14,descend,v6clip,0.2881,3.6941,True,True,25.0169,47.8427,57.665,70.7982,0,159
0.3,0.14,approach,urdf,0.4533,5.5155,True,False,25.0169,43.7447,51.1521,79.5878,0,159
0.3,0.14,approach,v6clip,0.4533,5.5155,True,False,25.0169,43.7447,51.1521,79.5878,0,159
0.3,0.16,descend,urdf,0.3797,4.8321,True,True,28.0725,49.5466,53.5475,72.0738,0,159
0.3,0.16,descend,v6clip,0.3797,4.8321,True,True,28.0725,49.5466,53.5475,72.0738,0,159
0.3,0.16,approach,urdf,0.5681,6.8988,True,False,28.0725,45.4431,47.2931,80.365,0,159
0.3,0.16,approach,v6clip,0.5681,6.8988,True,False,28.0725,45.4431,47.2931,80.365,0,159
0.3,0.18,descend,urdf,0.4977,6.287,True,False,30.9638,51.3855,49.1145,73.213,0,159
0.3,0.18,descend,v6clip,0.4977,6.287,True,False,30.9638,51.3855,49.1145,73.213,0,159
0.3,0.18,approach,urdf,0.7106,8.6286,True,False,30.9638,47.2395,43.2246,80.9073,0,159
0.3,0.18,approach,v6clip,0.7106,8.6286,True,False,30.9638,47.2395,43.2246,80.9073,0,159
0.3,0.2,descend,urdf,0.6456,8.1088,True,False,33.6901,53.3195,44.4865,74.0852,0,159
0.3,0.2,descend,v6clip,0.6456,8.1088,True,False,33.6901,53.3195,44.4865,74.0852,0,159
0.3,0.2,approach,urdf,0.8817,10.7409,True,False,33.6901,49.0852,39.0928,81.0811,0,159
0.3,0.2,approach,v6clip,0.8817,10.7409,True,False,33.6901,49.0852,39.0928,81.0811,0,159
0.3,0.22,descend,urdf,0.8258,10.3405,True,False,36.2538,55.3006,39.819,74.5399,0,159
0.3,0.22,descend,v6clip,0.8258,10.3405,True,False,36.2538,55.3006,39.819,74.5399,0,159
0.3,0.22,approach,urdf,1.0793,13.2459,True,False,36.2538,50.9467,35.023,80.7844,0,159
0.3,0.22,approach,v6clip,1.0793,13.2459,True,False,36.2538,50.9467,35.023,80.7844,0,159
0.3,0.24,descend,urdf,1.0374,13.0002,True,False,38.6598,57.2914,35.2573,74.4511,0,159
0.3,0.24,descend,v6clip,1.0374,13.0002,True,False,38.6598,57.2914,35.2573,74.4511,0,159
0.3,0.24,approach,urdf,1.2988,16.1411,True,False,38.6598,52.7928,31.1477,79.9184,0,159
0.3,0.24,approach,v6clip,1.2988,16.1411,True,False,38.6598,52.7928,31.1477,79.9184,0,159
0.3,0.26,descend,urdf,1.2764,16.0868,True,False,40.9144,59.2622,30.9397,73.7114,0,159
0.3,0.26,descend,v6clip,1.2764,16.0868,True,False,40.9144,59.2622,30.9397,73.7114,0,159
0.3,0.26,approach,urdf,1.5335,19.4124,True,False,40.9144,54.5964,27.5989,78.3923,0,159
0.3,0.26,approach,v6clip,1.5335,19.4124,True,False,40.9144,54.5964,27.5989,78.3923,0,159
0.32,-0.26,descend,urdf,1.5746,20.1165,True,False,-39.0939,61.4587,26.477,71.9478,0,159
0.32,-0.26,descend,v6clip,1.5746,20.1165,True,False,-39.0939,61.4587,26.477,71.9478,0,159
0.32,-0.26,approach,urdf,1.8095,23.5653,True,False,-39.0939,56.6206,23.9874,75.8267,0,159
0.32,-0.26,approach,v6clip,1.8095,23.5653,True,False,-39.0939,56.6206,23.9874,75.8267,0,159
0.32,-0.24,descend,urdf,1.3343,16.8514,True,False,-36.8699,59.7081,29.9992,73.4414,0,159
0.32,-0.24,descend,v6clip,1.3343,16.8514,True,False,-36.8699,59.7081,29.9992,73.4414,0,159
0.32,-0.24,approach,urdf,1.5884,20.2097,True,False,-36.8699,55.0047,26.8356,77.95,0,159
0.32,-0.24,approach,v6clip,1.5884,20.2097,True,False,-36.8699,55.0047,26.8356,77.95,0,159
0.32,-0.22,descend,urdf,1.1132,13.9686,True,False,-34.5085,57.9428,33.8042,74.2844,0,159
0.32,-0.22,descend,v6clip,1.1132,13.9686,True,False,-34.5085,57.9428,33.8042,74.2844,0,159
0.32,-0.22,approach,urdf,1.3747,17.1775,True,False,-34.5085,53.3893,29.9449,79.4884,0,159
0.32,-0.22,approach,v6clip,1.3747,17.1775,True,False,-34.5085,53.3893,29.9449,79.4884,0,159
0.32,-0.2,descend,urdf,0.9164,11.4723,True,False,-32.0054,56.1882,37.7654,74.5741,0,159
0.32,-0.2,descend,v6clip,0.9164,11.4723,True,False,-32.0054,56.1882,37.7654,74.5741,0,159
0.32,-0.2,approach,urdf,1.1747,14.4884,True,False,-32.0054,51.7725,33.2652,80.4739,0,159
0.32,-0.2,approach,v6clip,1.1747,14.4884,True,False,-32.0054,51.7725,33.2652,80.4739,0,159
0.32,-0.18,descend,urdf,0.7467,9.358,True,False,-29.3578,54.4718,41.7595,74.4107,0,159
0.32,-0.18,descend,v6clip,0.7467,9.358,True,False,-29.3578,54.4718,41.7595,74.4107,0,159
0.32,-0.18,approach,urdf,0.9939,12.1534,True,False,-29.3578,50.1708,36.7036,80.9722,0,159
0.32,-0.18,approach,v6clip,0.9939,12.1534,True,False,-29.3578,50.1708,36.7036,80.9722,0,159
0.32,-0.16,descend,urdf,0.6052,7.6104,True,False,-26.5651,52.8231,45.6692,73.8973,0,159
0.32,-0.16,descend,v6clip,0.6052,7.6104,True,False,-26.5651,52.8231,45.6692,73.8973,0,159
0.32,-0.16,approach,urdf,0.8357,10.1692,True,False,-26.5651,48.6149,40.1387,81.0772,0,159
0.32,-0.16,approach,v6clip,0.8357,10.1692,True,False,-26.5651,48.6149,40.1387,81.0772,0,159
0.32,-0.14,descend,urdf,0.4903,6.1967,True,False,-23.6294,51.2801,49.3679,73.1553,0,159
0.32,-0.14,descend,v6clip,0.4903,6.1967,True,False,-23.6294,51.2801,49.3679,73.1553,0,159
0.32,-0.14,approach,urdf,0.7019,8.5222,True,False,-23.6294,47.1379,43.4538,80.8861,0,159
0.32,-0.14,approach,v6clip,0.7019,8.5222,True,False,-23.6294,47.1379,43.4538,80.8861,0,159
0.32,-0.12,descend,urdf,0.3995,5.0763,True,False,-20.556,49.8783,52.7464,72.299,0,159
0.32,-0.12,descend,v6clip,0.3995,5.0763,True,False,-20.556,49.8783,52.7464,72.299,0,159
0.32,-0.12,approach,urdf,0.5924,7.192,True,False,-20.556,45.7701,46.5507,80.4871,0,159
0.32,-0.12,approach,v6clip,0.5924,7.192,True,False,-20.556,45.7701,46.5507,80.4871,0,159
0.32,-0.1,descend,urdf,0.3294,4.2079,True,True,-17.354,48.647,55.721,71.4242,0,159
0.32,-0.1,descend,v6clip,0.3294,4.2079,True,True,-17.354,48.647,55.721,71.4242,0,159
0.32,-0.1,approach,urdf,0.5055,6.1435,True,False,-17.354,44.5504,49.3213,79.9848,0,159
0.32,-0.1,approach,v6clip,0.5055,6.1435,True,False,-17.354,44.5504,49.3213,79.9848,0,159
0.32,-0.08,descend,urdf,0.2768,3.5529,True,True,-14.0362,47.61,58.2273,70.6097,0,159
0.32,-0.08,descend,v6clip,0.2768,3.5529,True,True,-14.0362,47.61,58.2273,70.6097,0,159
0.32,-0.08,approach,urdf,0.4388,5.3419,True,False,-14.0362,43.5103,51.6844,79.4634,0,159
0.32,-0.08,approach,v6clip,0.4388,5.3419,True,False,-14.0362,43.5103,51.6844,79.4634,0,159
0.32,-0.06,descend,urdf,0.2389,3.0783,True,True,-10.6197,46.7858,60.2186,69.9172,0,159
0.32,-0.06,descend,v6clip,0.2389,3.0783,True,True,-10.6197,46.7858,60.2186,69.9172,0,159
0.32,-0.06,approach,urdf,0.39,4.7551,True,True,-10.6197,42.6751,53.5791,78.9907,0,159
0.32,-0.06,approach,v6clip,0.39,4.7551,True,True,-10.6197,42.6751,53.5791,78.9907,0,159
0.32,-0.04,descend,urdf,0.2134,2.7579,True,True,-7.125,46.188,61.6621,69.392,0,159
0.32,-0.04,descend,v6clip,0.2134,2.7579,True,True,-7.125,46.188,61.6621,69.392,0,159
0.32,-0.04,approach,urdf,0.3568,4.3561,True,True,-7.125,42.0647,54.9613,78.6178,0,159
0.32,-0.04,approach,v6clip,0.3568,4.3561,True,True,-7.125,42.0647,54.9613,78.6178,0,159
0.32,-0.02,descend,urdf,0.1987,2.5731,True,True,-3.5763,45.8257,62.5362,69.065,0,159
0.32,-0.02,descend,v6clip,0.1987,2.5731,True,True,-3.5763,45.8257,62.5362,69.065,0,159
0.32,-0.02,approach,urdf,0.3376,4.125,True,True,-3.5763,41.693,55.8018,78.3803,0,159
0.32,-0.02,approach,v6clip,0.3376,4.125,True,True,-3.5763,41.693,55.8018,78.3803,0,159
0.32,-0.0,descend,urdf,0.194,2.5127,True,True,-0.0,45.7043,62.8289,68.954,0,159
0.32,-0.0,descend,v6clip,0.194,2.5127,True,True,-0.0,45.7043,62.8289,68.954,0,159
0.32,-0.0,approach,urdf,0.3313,4.0493,True,True,-0.0,41.5682,56.0837,78.2988,0,159
0.32,-0.0,approach,v6clip,0.3313,4.0493,True,True,-0.0,41.5682,56.0837,78.2988,0,159
0.32,0.02,descend,urdf,0.1987,2.5731,True,True,3.5763,45.8257,62.5362,69.065,0,159
0.32,0.02,descend,v6clip,0.1987,2.5731,True,True,3.5763,45.8257,62.5362,69.065,0,159
0.32,0.02,approach,urdf,0.3376,4.125,True,True,3.5763,41.693,55.8018,78.3803,0,159
0.32,0.02,approach,v6clip,0.3376,4.125,True,True,3.5763,41.693,55.8018,78.3803,0,159
0.32,0.04,descend,urdf,0.2134,2.7579,True,True,7.125,46.188,61.6621,69.392,0,159
0.32,0.04,descend,v6clip,0.2134,2.7579,True,True,7.125,46.188,61.6621,69.392,0,159
0.32,0.04,approach,urdf,0.3568,4.3561,True,True,7.125,42.0647,54.9613,78.6178,0,159
0.32,0.04,approach,v6clip,0.3568,4.3561,True,True,7.125,42.0647,54.9613,78.6178,0,159
0.32,0.06,descend,urdf,0.2389,3.0783,True,True,10.6197,46.7858,60.2186,69.9172,0,159
0.32,0.06,descend,v6clip,0.2389,3.0783,True,True,10.6197,46.7858,60.2186,69.9172,0,159
0.32,0.06,approach,urdf,0.39,4.7551,True,True,10.6197,42.6751,53.5791,78.9907,0,159
0.32,0.06,approach,v6clip,0.39,4.7551,True,True,10.6197,42.6751,53.5791,78.9907,0,159
0.32,0.08,descend,urdf,0.2768,3.5529,True,True,14.0362,47.61,58.2273,70.6097,0,159
0.32,0.08,descend,v6clip,0.2768,3.5529,True,True,14.0362,47.61,58.2273,70.6097,0,159
0.32,0.08,approach,urdf,0.4388,5.3419,True,False,14.0362,43.5103,51.6844,79.4634,0,159
0.32,0.08,approach,v6clip,0.4388,5.3419,True,False,14.0362,43.5103,51.6844,79.4634,0,159
0.32,0.1,descend,urdf,0.3294,4.2079,True,True,17.354,48.647,55.721,71.4242,0,159
0.32,0.1,descend,v6clip,0.3294,4.2079,True,True,17.354,48.647,55.721,71.4242,0,159
0.32,0.1,approach,urdf,0.5055,6.1435,True,False,17.354,44.5504,49.3213,79.9848,0,159
0.32,0.1,approach,v6clip,0.5055,6.1435,True,False,17.354,44.5504,49.3213,79.9848,0,159
0.32,0.12,descend,urdf,0.3995,5.0763,True,False,20.556,49.8783,52.7464,72.299,0,159
0.32,0.12,descend,v6clip,0.3995,5.0763,True,False,20.556,49.8783,52.7464,72.299,0,159
0.32,0.12,approach,urdf,0.5924,7.192,True,False,20.556,45.7701,46.5507,80.4871,0,159
0.32,0.12,approach,v6clip,0.5924,7.192,True,False,20.556,45.7701,46.5507,80.4871,0,159
0.32,0.14,descend,urdf,0.4903,6.1967,True,False,23.6294,51.2801,49.3679,73.1553,0,159
0.32,0.14,descend,v6clip,0.4903,6.1967,True,False,23.6294,51.2801,49.3679,73.1553,0,159
0.32,0.14,approach,urdf,0.7019,8.5222,True,False,23.6294,47.1379,43.4538,80.8861,0,159
0.32,0.14,approach,v6clip,0.7019,8.5222,True,False,23.6294,47.1379,43.4538,80.8861,0,159
0.32,0.16,descend,urdf,0.6052,7.6104,True,False,26.5651,52.8231,45.6692,73.8973,0,159
0.32,0.16,descend,v6clip,0.6052,7.6104,True,False,26.5651,52.8231,45.6692,73.8973,0,159
0.32,0.16,approach,urdf,0.8357,10.1692,True,False,26.5651,48.6149,40.1387,81.0772,0,159
0.32,0.16,approach,v6clip,0.8357,10.1692,True,False,26.5651,48.6149,40.1387,81.0772,0,159
0.32,0.18,descend,urdf,0.7467,9.358,True,False,29.3578,54.4718,41.7595,74.4107,0,159
0.32,0.18,descend,v6clip,0.7467,9.358,True,False,29.3578,54.4718,41.7595,74.4107,0,159
0.32,0.18,approach,urdf,0.9939,12.1534,True,False,29.3578,50.1708,36.7036,80.9722,0,159
0.32,0.18,approach,v6clip,0.9939,12.1534,True,False,29.3578,50.1708,36.7036,80.9722,0,159
0.32,0.2,descend,urdf,0.9164,11.4723,True,False,32.0054,56.1882,37.7654,74.5741,0,159
0.32,0.2,descend,v6clip,0.9164,11.4723,True,False,32.0054,56.1882,37.7654,74.5741,0,159
0.32,0.2,approach,urdf,1.1747,14.4884,True,False,32.0054,51.7725,33.2652,80.4739,0,159
0.32,0.2,approach,v6clip,1.1747,14.4884,True,False,32.0054,51.7725,33.2652,80.4739,0,159
0.32,0.22,descend,urdf,1.1132,13.9686,True,False,34.5085,57.9428,33.8042,74.2844,0,159
0.32,0.22,descend,v6clip,1.1132,13.9686,True,False,34.5085,57.9428,33.8042,74.2844,0,159
0.32,0.22,approach,urdf,1.3747,17.1775,True,False,34.5085,53.3893,29.9449,79.4884,0,159
0.32,0.22,approach,v6clip,1.3747,17.1775,True,False,34.5085,53.3893,29.9449,79.4884,0,159
0.32,0.24,descend,urdf,1.3343,16.8514,True,False,36.8699,59.7081,29.9992,73.4414,0,159
0.32,0.24,descend,v6clip,1.3343,16.8514,True,False,36.8699,59.7081,29.9992,73.4414,0,159
0.32,0.24,approach,urdf,1.5884,20.2097,True,False,36.8699,55.0047,26.8356,77.95,0,159
0.32,0.24,approach,v6clip,1.5884,20.2097,True,False,36.8699,55.0047,26.8356,77.95,0,159
0.32,0.26,descend,urdf,1.5746,20.1165,True,False,39.0939,61.4587,26.477,71.9478,0,159
0.32,0.26,descend,v6clip,1.5746,20.1165,True,False,39.0939,61.4587,26.477,71.9478,0,159
