sweep,theta_deg,psi_deg,x,y,z_name,pos_err_mm,axis_err_deg,pos_ok,axis_ok,q4_required_deg,support_clearance_mm,pass
grid,17.0,51.458,0.16,0.22,descend,0.0455,0.9915,True,True,90.0,44.3654,True
grid,17.0,51.458,0.16,0.22,approach,0.0225,0.8111,True,True,90.0,44.3654,True
grid,17.0,53.796,0.16,0.24,descend,0.0269,0.8228,True,True,90.0,44.7485,True
grid,17.0,53.796,0.16,0.24,approach,0.0145,0.7728,True,True,90.0,44.7485,True
grid,17.0,55.878,0.16,0.26,descend,0.0147,0.7495,True,True,90.0,44.5593,True
grid,17.0,55.878,0.16,0.26,approach,0.0167,0.7833,True,True,90.0,44.5593,True
grid,17.0,302.181,0.18,-0.26,descend,0.0215,0.7873,True,True,90.0,44.7152,True
grid,17.0,302.181,0.18,-0.26,approach,0.0182,0.7895,True,True,90.0,44.7152,True
grid,17.0,304.356,0.18,-0.24,descend,0.0114,0.7358,True,True,90.0,44.6232,True
grid,17.0,304.356,0.18,-0.24,approach,0.0255,0.8312,True,True,90.0,44.6232,True
grid,17.0,306.775,0.18,-0.22,descend,0.0336,0.8778,True,True,90.0,44.7901,True
grid,17.0,306.775,0.18,-0.22,approach,0.0129,0.7667,True,True,90.0,44.7901,True
grid,17.0,309.473,0.18,-0.2,descend,0.0406,0.9394,True,True,90.0,44.395,True
grid,17.0,309.473,0.18,-0.2,approach,0.0257,0.8304,True,True,90.0,44.395,True
grid,17.0,312.486,0.18,-0.18,descend,0.0202,0.7691,True,True,90.0,44.5275,True
grid,17.0,312.486,0.18,-0.18,approach,0.0406,0.9411,True,True,90.0,44.5275,True
grid,17.0,315.852,0.18,-0.16,descend,0.0147,0.738,True,True,90.0,44.6372,True
grid,17.0,315.852,0.18,-0.16,approach,0.0306,0.8549,True,True,90.0,44.6372,True
grid,17.0,319.611,0.18,-0.14,descend,0.0149,0.7355,True,True,90.0,44.6215,True
grid,17.0,319.611,0.18,-0.14,approach,0.021,0.7942,True,True,90.0,44.6215,True
grid,17.0,323.796,0.18,-0.12,descend,0.0233,0.7757,True,True,90.0,44.7077,True
grid,17.0,323.796,0.18,-0.12,approach,0.0176,0.7776,True,True,90.0,44.7077,True
grid,17.0,328.431,0.18,-0.1,descend,0.0347,0.8489,True,True,90.0,44.7773,True
grid,17.0,328.431,0.18,-0.1,approach,0.0191,0.7823,True,True,90.0,44.7773,True
grid,17.0,333.523,0.18,-0.08,descend,0.0449,0.9245,True,True,90.0,44.8319,True
grid,17.0,333.523,0.18,-0.08,approach,0.0203,0.7846,True,True,90.0,44.8319,True
grid,17.0,339.051,0.18,-0.06,descend,0.0533,0.9898,True,True,90.0,44.8735,True
grid,17.0,339.051,0.18,-0.06,approach,0.0202,0.783,True,True,90.0,44.8735,True
grid,17.0,344.957,0.18,-0.04,descend,0.0598,1.0411,True,True,90.0,44.9047,True
grid,17.0,344.957,0.18,-0.04,approach,0.021,0.7851,True,True,90.0,44.9047,True
grid,17.0,351.146,0.18,-0.02,descend,0.064,1.0743,True,True,90.0,44.9241,True
grid,17.0,351.146,0.18,-0.02,approach,0.0217,0.7873,True,True,90.0,44.9241,True
grid,17.0,357.486,0.18,-0.0,descend,0.0654,1.0856,True,True,90.0,44.9304,True
grid,17.0,357.486,0.18,-0.0,approach,0.022,0.7881,True,True,90.0,44.9304,True
grid,17.0,3.826,0.18,0.02,descend,0.064,1.074,True,True,90.0,44.9239,True
grid,17.0,3.826,0.18,0.02,approach,0.0217,0.7872,True,True,90.0,44.9239,True
grid,17.0,10.015,0.18,0.04,descend,0.0597,1.0405,True,True,90.0,44.9042,True
grid,17.0,10.015,0.18,0.04,approach,0.021,0.785,True,True,90.0,44.9042,True
grid,17.0,15.921,0.18,0.06,descend,0.053,0.987,True,True,90.0,44.872,True
grid,17.0,15.921,0.18,0.06,approach,2.2264,0.7303,True,True,90.0,44.872,True
grid,17.0,21.448,0.18,0.08,descend,0.0444,0.9208,True,True,90.0,44.8295,True
grid,17.0,21.448,0.18,0.08,approach,0.0203,0.7848,True,True,90.0,44.8295,True
grid,17.0,26.54,0.18,0.1,descend,0.0343,0.8458,True,True,90.0,44.7748,True
grid,17.0,26.54,0.18,0.1,approach,0.0191,0.7823,True,True,90.0,44.7748,True
grid,17.0,31.176,0.18,0.12,descend,0.0231,0.7742,True,True,90.0,44.7059,True
grid,17.0,31.176,0.18,0.12,approach,0.0176,0.7776,True,True,90.0,44.7059,True
grid,17.0,35.361,0.18,0.14,descend,0.8018,0.7181,True,True,90.0,44.3072,True
grid,17.0,35.361,0.18,0.14,approach,0.021,0.7942,True,True,90.0,44.3072,True
grid,17.0,39.119,0.18,0.16,descend,0.0147,0.738,True,True,90.0,44.6372,True
grid,17.0,39.119,0.18,0.16,approach,0.0306,0.8549,True,True,90.0,44.6372,True
grid,17.0,42.486,0.18,0.18,descend,0.0202,0.7691,True,True,90.0,44.5275,True
grid,17.0,42.486,0.18,0.18,approach,0.0406,0.9411,True,True,90.0,44.5275,True
grid,17.0,45.499,0.18,0.2,descend,0.0406,0.9394,True,True,90.0,44.395,True
grid,17.0,45.499,0.18,0.2,approach,0.0257,0.8304,True,True,90.0,44.395,True
grid,17.0,48.196,0.18,0.22,descend,0.0336,0.8778,True,True,90.0,44.7901,True
grid,17.0,48.196,0.18,0.22,approach,0.0129,0.7667,True,True,90.0,44.7901,True
grid,17.0,50.616,0.18,0.24,descend,0.0114,0.7358,True,True,90.0,44.6232,True
grid,17.0,50.616,0.18,0.24,approach,0.0255,0.8312,True,True,90.0,44.6232,True
grid,17.0,52.791,0.18,0.26,descend,0.0215,0.7873,True,True,90.0,44.7152,True
grid,17.0,52.791,0.18,0.26,approach,0.0182,0.7895,True,True,90.0,44.7152,True
grid,17.0,305.054,0.2,-0.26,descend,0.0181,0.7674,True,True,90.0,44.5327,True
grid,17.0,305.054,0.2,-0.26,approach,0.0497,1.0307,True,True,90.0,44.5327,True
grid,17.0,307.291,0.2,-0.24,descend,0.029,0.8389,True,True,90.0,44.465,True
grid,17.0,307.291,0.2,-0.24,approach,0.0125,0.7664,True,True,90.0,44.465,True
grid,17.0,309.759,0.2,-0.22,descend,0.0135,0.7439,True,True,90.0,44.654,True
grid,17.0,309.759,0.2,-0.22,approach,0.0267,0.8386,True,True,90.0,44.654,True
grid,17.0,312.486,0.2,-0.2,descend,0.0359,0.8979,True,True,90.0,44.803,True
grid,17.0,312.486,0.2,-0.2,approach,0.0132,0.7677,True,True,90.0,44.803,True
grid,17.0,315.499,0.2,-0.18,descend,0.0406,0.9394,True,True,90.0,44.395,True
grid,17.0,315.499,0.2,-0.18,approach,0.0257,0.8304,True,True,90.0,44.395,True
grid,17.0,318.826,0.2,-0.16,descend,0.022,0.7805,True,True,90.0,44.5142,True
grid,17.0,318.826,0.2,-0.16,approach,0.0391,0.9289,True,True,90.0,44.5142,True
grid,17.0,322.494,0.2,-0.14,descend,0.0138,0.7351,True,True,90.0,44.612,True
grid,17.0,322.494,0.2,-0.14,approach,0.0338,0.8799,True,True,90.0,44.612,True
grid,17.0,326.522,0.2,-0.12,descend,0.0156,0.7398,True,True,90.0,44.5808,True
grid,17.0,326.522,0.2,-0.12,approach,0.0242,0.8126,True,True,90.0,44.5808,True
grid,17.0,330.921,0.2,-0.1,descend,0.0168,0.7429,True,True,90.0,44.6536,True
grid,17.0,330.921,0.2,-0.1,approach,0.019,0.7844,True,True,90.0,44.6536,True
grid,17.0,335.684,0.2,-0.08,descend,0.0237,0.7777,True,True,90.0,44.7102,True
grid,17.0,335.684,0.2,-0.08,approach,0.0176,0.7774,True,True,90.0,44.7102,True
grid,17.0,340.787,0.2,-0.06,descend,0.0305,0.8193,True,True,90.0,44.7525,True
grid,17.0,340.787,0.2,-0.06,approach,0.0184,0.7797,True,True,90.0,44.7525,True
grid,17.0,346.176,0.2,-0.04,descend,0.0358,0.8561,True,True,90.0,44.783,True
grid,17.0,346.176,0.2,-0.04,approach,0.0197,0.7844,True,True,90.0,44.783,True
grid,17.0,351.775,0.2,-0.02,descend,0.0393,0.8812,True,True,90.0,44.8019,True
grid,17.0,351.775,0.2,-0.02,approach,0.0207,0.7881,True,True,90.0,44.8019,True
grid,17.0,357.486,0.2,-0.0,descend,0.0404,0.8898,True,True,90.0,44.8083,True
grid,17.0,357.486,0.2,-0.0,approach,0.0209,0.7877,True,True,90.0,44.8083,True
grid,17.0,3.196,0.2,0.02,descend,0.0392,0.8809,True,True,90.0,44.8017,True
grid,17.0,3.196,0.2,0.02,approach,0.0207,0.7881,True,True,90.0,44.8017,True
grid,17.0,8.796,0.2,0.04,descend,0.0358,0.8558,True,True,90.0,44.7828,True
grid,17.0,8.796,0.2,0.04,approach,0.0197,0.7844,True,True,90.0,44.7828,True
grid,17.0,14.185,0.2,0.06,descend,0.0303,0.818,True,True,90.0,44.7514,True
grid,17.0,14.185,0.2,0.06,approach,0.0184,0.7797,True,True,90.0,44.7514,True
grid,17.0,19.287,0.2,0.08,descend,0.0235,0.7764,True,True,90.0,44.7088,True
grid,17.0,19.287,0.2,0.08,approach,0.0176,0.7774,True,True,90.0,44.7088,True
grid,17.0,24.051,0.2,0.1,descend,0.0167,0.7425,True,True,90.0,44.6525,True
grid,17.0,24.051,0.2,0.1,approach,0.019,0.7844,True,True,90.0,44.6525,True
grid,17.0,28.45,0.2,0.12,descend,0.0156,0.7399,True,True,90.0,44.5807,True
grid,17.0,28.45,0.2,0.12,approach,0.0242,0.8126,True,True,90.0,44.5807,True
grid,17.0,32.478,0.2,0.14,descend,0.0138,0.7351,True,True,90.0,44.612,True
grid,17.0,32.478,0.2,0.14,approach,0.0338,0.8799,True,True,90.0,44.612,True
grid,17.0,36.146,0.2,0.16,descend,0.022,0.7805,True,True,90.0,44.5142,True
grid,17.0,36.146,0.2,0.16,approach,0.0391,0.9289,True,True,90.0,44.5142,True
grid,17.0,39.473,0.2,0.18,descend,0.0406,0.9394,True,True,90.0,44.395,True
grid,17.0,39.473,0.2,0.18,approach,0.0257,0.8304,True,True,90.0,44.395,True
grid,17.0,42.486,0.2,0.2,descend,0.0359,0.8979,True,True,90.0,44.803,True
grid,17.0,42.486,0.2,0.2,approach,0.0132,0.7677,True,True,90.0,44.803,True
grid,17.0,45.212,0.2,0.22,descend,0.0135,0.7439,True,True,90.0,44.654,True
grid,17.0,45.212,0.2,0.22,approach,0.0267,0.8386,True,True,90.0,44.654,True
grid,17.0,47.68,0.2,0.24,descend,0.029,0.8389,True,True,90.0,44.465,True
grid,17.0,47.68,0.2,0.24,approach,0.0125,0.7664,True,True,90.0,44.465,True
grid,17.0,49.917,0.2,0.26,descend,0.0181,0.7674,True,True,90.0,44.5327,True
grid,17.0,49.917,0.2,0.26,approach,0.0497,1.0307,True,True,90.0,44.5327,True
grid,17.0,307.722,0.22,-0.26,descend,0.0599,1.1262,True,True,90.0,44.9213,True
grid,17.0,307.722,0.22,-0.26,approach,0.0292,0.8514,True,True,90.0,44.9213,True
grid,17.0,309.996,0.22,-0.24,descend,0.0127,0.7431,True,True,90.0,44.5737,True
grid,17.0,309.996,0.22,-0.24,approach,0.0422,0.9598,True,True,90.0,44.5737,True
grid,17.0,312.486,0.22,-0.22,descend,0.026,0.8167,True,True,90.0,44.4828,True
grid,17.0,312.486,0.22,-0.22,approach,0.0118,0.7642,True,True,90.0,44.4828,True
grid,17.0,315.212,0.22,-0.2,descend,0.0135,0.7439,True,True,90.0,44.654,True
grid,17.0,315.212,0.22,-0.2,approach,0.0267,0.8386,True,True,90.0,44.654,True
grid,17.0,318.196,0.22,-0.18,descend,0.0336,0.8778,True,True,90.0,44.7901,True
grid,17.0,318.196,0.22,-0.18,approach,0.0129,0.7667,True,True,90.0,44.7901,True
grid,17.0,321.458,0.22,-0.16,descend,0.0455,0.9915,True,True,90.0,44.3654,True
grid,17.0,321.458,0.22,-0.16,approach,0.0225,0.8111,True,True,90.0,44.3654,True
grid,17.0,325.015,0.22,-0.14,descend,0.028,0.8242,True,True,90.0,44.4734,True
grid,17.0,325.015,0.22,-0.14,approach,0.0345,0.8925,True,True,90.0,44.4734,True
grid,17.0,328.875,0.22,-0.12,descend,0.0164,0.7479,True,True,90.0,44.5606,True
grid,17.0,328.875,0.22,-0.12,approach,0.0411,0.9421,True,True,90.0,44.5606,True
grid,17.0,333.042,0.22,-0.1,descend,0.0143,0.7368,True,True,90.0,44.6311,True
grid,17.0,333.042,0.22,-0.1,approach,0.0313,0.8608,True,True,90.0,44.6311,True
grid,17.0,337.503,0.22,-0.08,descend,0.016,0.7417,True,True,90.0,44.5751,True
grid,17.0,337.503,0.22,-0.08,approach,0.0248,0.8164,True,True,90.0,44.5751,True
grid,17.0,342.231,0.22,-0.06,descend,0.0149,0.7353,True,True,90.0,44.6198,True
grid,17.0,342.231,0.22,-0.06,approach,0.021,0.7942,True,True,90.0,44.6198,True
grid,17.0,347.181,0.22,-0.04,descend,0.0166,0.7421,True,True,90.0,44.6513,True
grid,17.0,347.181,0.22,-0.04,approach,0.019,0.7844,True,True,90.0,44.6513,True
grid,17.0,352.291,0.22,-0.02,descend,0.0185,0.7503,True,True,90.0,44.6701,True
grid,17.0,352.291,0.22,-0.02,approach,0.0182,0.7806,True,True,90.0,44.6701,True
grid,17.0,357.486,0.22,-0.0,descend,0.0192,0.7538,True,True,90.0,44.6766,True
grid,17.0,357.486,0.22,-0.0,approach,0.018,0.7797,True,True,90.0,44.6766,True
grid,17.0,2.68,0.22,0.02,descend,0.0185,0.7503,True,True,90.0,44.6702,True
grid,17.0,2.68,0.22,0.02,approach,0.0182,0.7806,True,True,90.0,44.6702,True
grid,17.0,7.791,0.22,0.04,descend,0.0166,0.742,True,True,90.0,44.6513,True
grid,17.0,7.791,0.22,0.04,approach,0.019,0.7844,True,True,90.0,44.6513,True
grid,17.0,12.741,0.22,0.06,descend,0.0149,0.7353,True,True,90.0,44.6197,True
grid,17.0,12.741,0.22,0.06,approach,0.021,0.7942,True,True,90.0,44.6197,True
grid,17.0,17.469,0.22,0.08,descend,0.016,0.7418,True,True,90.0,44.5745,True
grid,17.0,17.469,0.22,0.08,approach,0.0248,0.8164,True,True,90.0,44.5745,True
grid,17.0,21.93,0.22,0.1,descend,0.0143,0.7368,True,True,90.0,44.6311,True
grid,17.0,21.93,0.22,0.1,approach,0.0313,0.8608,True,True,90.0,44.6311,True
grid,17.0,26.096,0.22,0.12,descend,0.0164,0.7479,True,True,90.0,44.5606,True
grid,17.0,26.096,0.22,0.12,approach,0.0411,0.9421,True,True,90.0,44.5606,True
grid,17.0,29.957,0.22,0.14,descend,0.028,0.8242,True,True,90.0,44.4734,True
grid,17.0,29.957,0.22,0.14,approach,0.0345,0.8925,True,True,90.0,44.4734,True
grid,17.0,33.513,0.22,0.16,descend,0.0455,0.9915,True,True,90.0,44.3654,True
grid,17.0,33.513,0.22,0.16,approach,0.0225,0.8111,True,True,90.0,44.3654,True
grid,17.0,36.775,0.22,0.18,descend,0.0336,0.8778,True,True,90.0,44.7901,True
grid,17.0,36.775,0.22,0.18,approach,0.0129,0.7667,True,True,90.0,44.7901,True
grid,17.0,39.759,0.22,0.2,descend,0.0135,0.7439,True,True,90.0,44.654,True
grid,17.0,39.759,0.22,0.2,approach,0.0267,0.8386,True,True,90.0,44.654,True
grid,17.0,42.486,0.22,0.22,descend,0.026,0.8167,True,True,90.0,44.4828,True
grid,17.0,42.486,0.22,0.22,approach,0.0118,0.7642,True,True,90.0,44.4828,True
grid,17.0,44.975,0.22,0.24,descend,0.0127,0.7431,True,True,90.0,44.5737,True
grid,17.0,44.975,0.22,0.24,approach,0.0422,0.9598,True,True,90.0,44.5737,True
grid,17.0,47.249,0.22,0.26,descend,0.0599,1.1262,True,True,90.0,44.9213,True
grid,17.0,47.249,0.22,0.26,approach,0.0292,0.8514,True,True,90.0,44.9213,True
grid,17.0,310.195,0.24,-0.26,descend,0.0099,0.7362,True,True,90.0,44.6256,True
grid,17.0,310.195,0.24,-0.26,approach,0.0306,0.8572,True,True,90.0,44.6256,True
grid,17.0,312.486,0.24,-0.24,descend,0.0558,1.0894,True,True,90.0,44.3226,True
grid,17.0,312.486,0.24,-0.24,approach,0.0331,0.8793,True,True,90.0,44.3226,True
grid,17.0,314.975,0.24,-0.22,descend,0.0127,0.7431,True,True,90.0,44.5737,True
grid,17.0,314.975,0.24,-0.22,approach,0.0422,0.9598,True,True,90.0,44.5737,True
grid,17.0,317.68,0.24,-0.2,descend,0.029,0.8389,True,True,90.0,44.465,True
grid,17.0,317.68,0.24,-0.2,approach,0.0125,0.7664,True,True,90.0,44.465,True
grid,17.0,320.616,0.24,-0.18,descend,0.0114,0.7358,True,True,90.0,44.6232,True
grid,17.0,320.616,0.24,-0.18,approach,0.0255,0.8312,True,True,90.0,44.6232,True
grid,17.0,323.796,0.24,-0.16,descend,0.0269,0.8228,True,True,90.0,44.7485,True
grid,17.0,323.796,0.24,-0.16,approach,0.0145,0.7728,True,True,90.0,44.7485,True
grid,17.0,327.229,0.24,-0.14,descend,0.0436,0.9724,True,True,90.0,44.8485,True
grid,17.0,327.229,0.24,-0.14,approach,0.0165,0.781,True,True,90.0,44.8485,True
grid,17.0,330.921,0.24,-0.12,descend,0.0394,0.9272,True,True,90.0,44.4025,True
grid,17.0,330.921,0.24,-0.12,approach,0.0265,0.8356,True,True,90.0,44.4025,True
grid,17.0,334.866,0.24,-0.1,descend,0.0269,0.8159,True,True,90.0,44.48,True
grid,17.0,334.866,0.24,-0.1,approach,0.0353,0.8985,True,True,90.0,44.48,True
grid,17.0,339.051,0.24,-0.08,descend,0.0185,0.7594,True,True,90.0,44.5411,True
grid,17.0,339.051,0.24,-0.08,approach,0.0421,0.9533,True,True,90.0,44.5411,True
grid,17.0,343.45,0.24,-0.06,descend,0.0145,0.7383,True,True,90.0,44.5865,True
grid,17.0,343.45,0.24,-0.06,approach,0.0374,0.909,True,True,90.0,44.5865,True
grid,17.0,348.023,0.24,-0.04,descend,0.0139,0.7353,True,True,90.0,44.6183,True
grid,17.0,348.023,0.24,-0.04,approach,0.033,0.8733,True,True,90.0,44.6183,True
grid,17.0,352.722,0.24,-0.02,descend,0.0147,0.738,True,True,90.0,44.6372,True
grid,17.0,352.722,0.24,-0.02,approach,0.0306,0.8549,True,True,90.0,44.6372,True
grid,17.0,357.486,0.24,-0.0,descend,0.0151,0.7397,True,True,90.0,44.6436,True
grid,17.0,357.486,0.24,-0.0,approach,0.0298,0.8493,True,True,90.0,44.6436,True
grid,17.0,2.249,0.24,0.02,descend,0.0147,0.738,True,True,90.0,44.6372,True
grid,17.0,2.249,0.24,0.02,approach,0.0306,0.8549,True,True,90.0,44.6372,True
grid,17.0,6.948,0.24,0.04,descend,0.0139,0.7353,True,True,90.0,44.6183,True
grid,17.0,6.948,0.24,0.04,approach,0.033,0.8733,True,True,90.0,44.6183,True
grid,17.0,11.522,0.24,0.06,descend,0.0145,0.7383,True,True,90.0,44.5865,True
grid,17.0,11.522,0.24,0.06,approach,0.0374,0.909,True,True,90.0,44.5865,True
grid,17.0,15.921,0.24,0.08,descend,0.0185,0.7594,True,True,90.0,44.5411,True
grid,17.0,15.921,0.24,0.08,approach,0.0421,0.9533,True,True,90.0,44.5411,True
grid,17.0,20.106,0.24,0.1,descend,0.0269,0.8159,True,True,90.0,44.48,True
grid,17.0,20.106,0.24,0.1,approach,0.0353,0.8985,True,True,90.0,44.48,True
grid,17.0,24.051,0.24,0.12,descend,0.0394,0.9272,True,True,90.0,44.4025,True
grid,17.0,24.051,0.24,0.12,approach,0.0265,0.8356,True,True,90.0,44.4025,True
grid,17.0,27.742,0.24,0.14,descend,0.0436,0.9724,True,True,90.0,44.8485,True
grid,17.0,27.742,0.24,0.14,approach,0.0165,0.781,True,True,90.0,44.8485,True
grid,17.0,31.176,0.24,0.16,descend,0.0269,0.8228,True,True,90.0,44.7485,True
grid,17.0,31.176,0.24,0.16,approach,0.0145,0.7728,True,True,90.0,44.7485,True
grid,17.0,34.356,0.24,0.18,descend,0.0114,0.7358,True,True,90.0,44.6232,True
grid,17.0,34.356,0.24,0.18,approach,0.0255,0.8312,True,True,90.0,44.6232,True
grid,17.0,37.291,0.24,0.2,descend,0.029,0.8389,True,True,90.0,44.465,True
grid,17.0,37.291,0.24,0.2,approach,0.0125,0.7664,True,True,90.0,44.465,True
grid,17.0,39.996,0.24,0.22,descend,0.0127,0.7431,True,True,90.0,44.5737,True
grid,17.0,39.996,0.24,0.22,approach,0.0422,0.9598,True,True,90.0,44.5737,True
grid,17.0,42.486,0.24,0.24,descend,0.0558,1.0894,True,True,90.0,44.3226,True
grid,17.0,42.486,0.24,0.24,approach,0.0331,0.8793,True,True,90.0,44.3226,True
grid,17.0,44.776,0.24,0.26,descend,0.0099,0.7362,True,True,90.0,44.6256,True
grid,17.0,44.776,0.24,0.26,approach,0.0306,0.8572,True,True,90.0,44.6256,True
grid,17.0,312.486,0.26,-0.26,descend,0.0784,1.3045,True,True,90.0,44.2272,True
grid,17.0,312.486,0.26,-0.26,approach,0.1092,1.6565,True,True,90.0,44.2272,True
grid,17.0,314.776,0.26,-0.24,descend,0.0099,0.7362,True,True,90.0,44.6256,True
grid,17.0,314.776,0.26,-0.24,approach,0.0306,0.8572,True,True,90.0,44.6256,True
grid,17.0,317.249,0.26,-0.22,descend,0.0599,1.1262,True,True,90.0,44.9213,True
grid,17.0,317.249,0.26,-0.22,approach,0.0292,0.8514,True,True,90.0,44.9213,True
grid,17.0,319.917,0.26,-0.2,descend,0.0181,0.7674,True,True,90.0,44.5327,True
grid,17.0,319.917,0.26,-0.2,approach,0.0497,1.0307,True,True,90.0,44.5327,True
grid,17.0,322.791,0.26,-0.18,descend,0.0215,0.7873,True,True,90.0,44.7152,True
grid,17.0,322.791,0.26,-0.18,approach,0.0182,0.7895,True,True,90.0,44.7152,True
grid,17.0,325.878,0.26,-0.16,descend,0.0147,0.7495,True,True,90.0,44.5593,True
grid,17.0,325.878,0.26,-0.16,approach,0.0167,0.7833,True,True,90.0,44.5593,True
grid,17.0,329.185,0.26,-0.14,descend,0.0161,0.7556,True,True,90.0,44.6766,True
grid,17.0,329.185,0.26,-0.14,approach,0.0233,0.8166,True,True,90.0,44.6766,True
grid,17.0,332.711,0.26,-0.12,descend,0.0303,0.8493,True,True,90.0,44.7697,True
grid,17.0,332.711,0.26,-0.12,approach,0.0133,0.768,True,True,90.0,44.7697,True
grid,17.0,336.448,0.26,-0.1,descend,0.0425,0.9614,True,True,90.0,44.8422,True
grid,17.0,336.448,0.26,-0.1,approach,0.0159,0.7782,True,True,90.0,44.8422,True
grid,17.0,340.383,0.26,-0.08,descend,0.0455,0.9915,True,True,90.0,44.3654,True
grid,17.0,340.383,0.26,-0.08,approach,0.0225,0.8111,True,True,90.0,44.3654,True
grid,17.0,344.491,0.26,-0.06,descend,0.037,0.9038,True,True,90.0,44.4168,True
grid,17.0,344.491,0.26,-0.06,approach,0.0281,0.8463,True,True,90.0,44.4168,True
grid,17.0,348.74,0.26,-0.04,descend,0.0312,0.8513,True,True,90.0,44.4524,True
grid,17.0,348.74,0.26,-0.04,approach,0.0322,0.8747,True,True,90.0,44.4524,True
grid,17.0,353.087,0.26,-0.02,descend,0.028,0.8242,True,True,90.0,44.4734,True
grid,17.0,353.087,0.26,-0.02,approach,0.0345,0.8925,True,True,90.0,44.4734,True
grid,17.0,357.486,0.26,-0.0,descend,0.0269,0.8159,True,True,90.0,44.48,True
grid,17.0,357.486,0.26,-0.0,approach,0.0353,0.8985,True,True,90.0,44.48,True
grid,17.0,1.885,0.26,0.02,descend,0.028,0.8242,True,True,90.0,44.4734,True
grid,17.0,1.885,0.26,0.02,approach,0.0345,0.8925,True,True,90.0,44.4734,True
grid,17.0,6.232,0.26,0.04,descend,0.0312,0.8513,True,True,90.0,44.4524,True
grid,17.0,6.232,0.26,0.04,approach,0.0322,0.8747,True,True,90.0,44.4524,True
grid,17.0,10.48,0.26,0.06,descend,0.037,0.9038,True,True,90.0,44.4168,True
grid,17.0,10.48,0.26,0.06,approach,0.0281,0.8463,True,True,90.0,44.4168,True
grid,17.0,14.589,0.26,0.08,descend,0.0455,0.9915,True,True,90.0,44.3654,True
grid,17.0,14.589,0.26,0.08,approach,0.0225,0.8111,True,True,90.0,44.3654,True
grid,17.0,18.523,0.26,0.1,descend,0.0425,0.9614,True,True,90.0,44.8422,True
grid,17.0,18.523,0.26,0.1,approach,0.0159,0.7782,True,True,90.0,44.8422,True
grid,17.0,22.261,0.26,0.12,descend,0.0303,0.8493,True,True,90.0,44.7697,True
grid,17.0,22.261,0.26,0.12,approach,0.0133,0.768,True,True,90.0,44.7697,True
grid,17.0,25.787,0.26,0.14,descend,0.0161,0.7556,True,True,90.0,44.6766,True
grid,17.0,25.787,0.26,0.14,approach,0.0233,0.8166,True,True,90.0,44.6766,True
grid,17.0,29.093,0.26,0.16,descend,0.0147,0.7495,True,True,90.0,44.5593,True
grid,17.0,29.093,0.26,0.16,approach,0.0167,0.7833,True,True,90.0,44.5593,True
grid,17.0,32.181,0.26,0.18,descend,0.0215,0.7873,True,True,90.0,44.7152,True
grid,17.0,32.181,0.26,0.18,approach,0.0182,0.7895,True,True,90.0,44.7152,True
grid,17.0,35.054,0.26,0.2,descend,0.0181,0.7674,True,True,90.0,44.5327,True
grid,17.0,35.054,0.26,0.2,approach,0.0497,1.0307,True,True,90.0,44.5327,True
grid,17.0,37.722,0.26,0.22,descend,0.0599,1.1262,True,True,90.0,44.9213,True
grid,17.0,37.722,0.26,0.22,approach,0.0292,0.8514,True,True,90.0,44.9213,True
grid,17.0,40.195,0.26,0.24,descend,0.0099,0.7362,True,True,90.0,44.6256,True
grid,17.0,40.195,0.26,0.24,approach,0.0306,0.8572,True,True,90.0,44.6256,True
grid,17.0,42.486,0.26,0.26,descend,0.0784,1.3045,True,True,90.0,44.2272,True
grid,17.0,42.486,0.26,0.26,approach,0.1092,1.6565,True,True,90.0,44.2272,True
grid,17.0,314.607,0.28,-0.26,descend,0.1911,2.6796,True,True,90.0,43.6992,True
grid,17.0,314.607,0.28,-0.26,approach,0.2207,3.0276,True,True,90.0,43.6992,True
grid,17.0,316.885,0.28,-0.24,descend,0.0858,1.3884,True,True,90.0,44.1921,True
grid,17.0,316.885,0.28,-0.24,approach,0.1165,1.7435,True,True,90.0,44.1921,True
grid,17.0,319.329,0.28,-0.22,descend,0.013,0.7459,True,True,90.0,44.5674,True
grid,17.0,319.329,0.28,-0.22,approach,0.0415,0.939,True,True,90.0,44.5674,True
grid,17.0,321.948,0.28,-0.2,descend,0.0468,0.9866,True,True,90.0,44.8501,True
grid,17.0,321.948,0.28,-0.2,approach,0.0176,0.7862,True,True,90.0,44.8501,True
grid,17.0,324.751,0.28,-0.18,descend,0.0325,0.8647,True,True,90.0,44.4475,True
grid,17.0,324.751,0.28,-0.18,approach,0.0535,1.0607,True,True,90.0,44.4475,True
grid,17.0,327.741,0.28,-0.16,descend,0.0106,0.7358,True,True,90.0,44.6222,True
grid,17.0,327.741,0.28,-0.16,approach,0.0334,0.8856,True,True,90.0,44.6222,True
grid,17.0,330.921,0.28,-0.14,descend,0.0287,0.8375,True,True,90.0,44.7589,True
grid,17.0,330.921,0.28,-0.14,approach,0.0131,0.7685,True,True,90.0,44.7589,True
grid,17.0,334.287,0.28,-0.12,descend,0.0138,0.7455,True,True,90.0,44.5673,True
grid,17.0,334.287,0.28,-0.12,approach,0.0177,0.7879,True,True,90.0,44.5673,True
grid,17.0,337.832,0.28,-0.1,descend,0.0135,0.7439,True,True,90.0,44.654,True
grid,17.0,337.832,0.28,-0.1,approach,0.0267,0.8386,True,True,90.0,44.654,True
