step,phase,physics_time_s,object_speed_mps,object_ang_speed_radps,object_tilt_deg,object_disp_xy_mm,object_z_delta_mm,tcp_error_mm,commanded_tcp_error_mm,joint_tracking_error_max_rad,max_robot_filter,max_robot_filter_force_n,witness_source,object_pos_w_m_x,object_pos_w_m_y,object_pos_w_m_z,object_pos_local_m_x,object_pos_local_m_y,object_pos_local_m_z,object_lin_vel_w_mps_x,object_lin_vel_w_mps_y,object_lin_vel_w_mps_z,object_ang_vel_w_radps_x,object_ang_vel_w_radps_y,object_ang_vel_w_radps_z,object_disp_w_m_x,object_disp_w_m_y,object_disp_w_m_z,target_tcp_local_m_x,target_tcp_local_m_y,target_tcp_local_m_z,actual_tcp_local_m_x,actual_tcp_local_m_y,actual_tcp_local_m_z,commanded_tcp_local_m_x,commanded_tcp_local_m_y,commanded_tcp_local_m_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,actual_base_link_to_link1_rad,actual_link1_to_link2_rad,actual_link2_to_link3_rad,actual_link3_to_link4_rad,actual_link4_to_link5_rad,actual_link5_to_gripper_link_rad,commanded_base_link_to_link1_rad,commanded_link1_to_link2_rad,commanded_link2_to_link3_rad,commanded_link3_to_link4_rad,commanded_link4_to_link5_rad,commanded_link5_to_gripper_link_rad,sensor_net_force_norm_n,sensor_net_force_x_n,sensor_net_force_y_n,sensor_net_force_z_n,support_table_force_norm_n,support_table_force_x_n,support_table_force_y_n,support_table_force_z_n,support_table_contact_point_x_w_m,support_table_contact_point_y_w_m,support_table_contact_point_z_w_m,link4_force_norm_n,link4_force_x_n,link4_force_y_n,link4_force_z_n,link4_contact_point_x_w_m,link4_contact_point_y_w_m,link4_contact_point_z_w_m,link5_force_norm_n,link5_force_x_n,link5_force_y_n,link5_force_z_n,link5_contact_point_x_w_m,link5_contact_point_y_w_m,link5_contact_point_z_w_m,gripper_link_force_norm_n,gripper_link_force_x_n,gripper_link_force_y_n,gripper_link_force_z_n,gripper_link_contact_point_x_w_m,gripper_link_contact_point_y_w_m,gripper_link_contact_point_z_w_m,robot_root_pos_w_m_x,robot_root_pos_w_m_y,robot_root_pos_w_m_z,robot_root_quat_w,robot_root_quat_x,robot_root_quat_y,robot_root_quat_z,robot_root_position_drift_m,robot_root_rotation_drift_rad,object_bottom_z_local_m,object_bottom_table_gap_mm
101,sole_support_canonical_target_settle,0.51,0.00510995652984886,0.11087359757822096,3.8591335986384263,9.277460623728718,1.0416764779090926,6.700080651445155,0.8178119166311656,0.020408987998962402,gripper_link,1.983352219331735,sensor_mean_gripper_link,0.3092380166053772,-0.0008545904420316219,0.03392467647790909,0.3092380166053772,-0.0008545904420316219,0.03392467647790909,0.0037753109354525805,-0.003261660458520055,0.001104651135392487,0.07284636050462723,0.08267078548669815,0.012324918992817402,0.009238016605377208,-0.0008545904420316219,0.0010416764779090926,0.293,0.011,0.032882999999999996,0.28654903173446655,0.011457889340817928,0.03113187849521637,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994328022003174,0.005344964098185301,0.03324398770928383,0.0005475298385135829,0.03996846079826355,0.5404672622680664,1.9891482591629028,0.1855817288160324,0.00013944448437541723,2.062892218157586e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.609436437633498,1.8170320987701416,-0.7844281196594238,8.378870010375977,8.508302688598633,0.0,0.0,8.508302688598633,0.3062474727630615,-0.00037516793236136436,-0.011551104485988617,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.983352219331735,1.8170320987701416,-0.7844281196594238,-0.12943300604820251,0.2953735589981079,0.005616630427539349,0.060029856860637665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01211745011700447,-0.00045011700447114555
102,sole_support_canonical_target_settle,0.515,0.005516987672820945,0.12126996895633879,3.863189380698419,9.280704805706886,1.0293792946338698,6.691903940161317,0.8178119166311656,0.020498037338256836,gripper_link,2.32985805099896,sensor_mean_gripper_link,0.3092416524887085,-0.000850494543556124,0.033912379294633865,0.3092416524887085,-0.000850494543556124,0.033912379294633865,0.005272570997476578,0.0007003145292401314,0.0014651647070422769,-0.008775819092988968,0.1182747557759285,0.025307558476924896,0.009241652488708507,-0.000850494543556124,0.0010293792946338698,0.293,0.011,0.032882999999999996,0.28654634952545166,0.011427032761275768,0.031165555119514465,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994315505027771,0.005300418473780155,0.033286936581134796,0.0005507156602106988,0.03986136615276337,0.5403152108192444,1.9892373085021973,0.1855374574661255,0.00011986360914306715,2.8639221909543267e-06,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.405440227211955,2.1528289318084717,-0.9167454838752747,9.109731674194336,9.261750895886813,0.018157729879021645,0.004293652717024088,9.26173210144043,0.3062463700771332,-0.00037570903077721596,-0.011545145884156227,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.32985805099896,2.134671211242676,-0.9210391640663147,-0.15200071036815643,0.2953655421733856,0.005603204946964979,0.06005566939711571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012130733441709125,-0.01373344170912602
103,sole_support_canonical_target_settle,0.52,0.005489686661381588,0.12070172821385358,3.8620349961749603,9.280241188151308,1.0424401624202773,6.68404775392486,0.8178119166311656,0.020484089851379395,gripper_link,2.259656541645139,sensor_mean_gripper_link,0.3092414140701294,-0.0008480226970277727,0.03392544016242027,0.3092414140701294,-0.0008480226970277727,0.03392544016242027,0.005159822758287191,-0.0009392527863383293,0.0016219411045312881,0.02498951181769371,0.11696694791316986,0.01622234843671322,0.009241414070129406,-0.0008480226970277727,0.0010424401624202773,0.293,0.011,0.032882999999999996,0.2865507900714874,0.011438491754233837,0.031182438135147095,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994319081306458,0.005273697432130575,0.03328098729252815,0.0005479758256115019,0.03990047425031662,0.5402578711509705,1.9892233610153198,0.1855643391609192,0.0001235882955370471,1.7665927054544284e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.208346790384475,2.070159912109375,-0.8937148451805115,8.928009986877441,9.075520515441895,0.0,0.0,9.075520515441895,0.3062472641468048,-0.0003753858618438244,-0.01155118364840746,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.259656541645139,2.070159912109375,-0.8937148451805115,-0.14751067757606506,0.2953737676143646,0.005612317938357592,0.060054000467061996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117391915069359,-0.0003919150693594553
104,sole_support_canonical_target_settle,0.525,0.005496472733321031,0.12032593633301708,3.8686761172048754,9.28581204665145,1.0306347174644515,6.678829204313564,0.8178119166311656,0.020431995391845703,gripper_link,2.035687814405101,sensor_mean_gripper_link,0.30924755334854126,-0.0008420584490522742,0.03391363471746445,0.30924755334854126,-0.0008420584490522742,0.03391363471746445,0.005270499736070633,0.0003182488144375384,0.001527011045254767,-0.0013548677088692784,0.11894810199737549,0.018106471747159958,0.009247553348541271,-0.0008420584490522742,0.0010306347174644515,0.293,0.011,0.032882999999999996,0.28655922412872314,0.011444874107837677,0.03117266297340393,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994299411773682,0.005207465961575508,0.03335003927350044,0.0005527896573767066,0.039921604096889496,0.5403169393539429,1.9891712665557861,0.18556681275367737,0.0001285031030420214,2.6615119830264433e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.784001394998203,1.8729052543640137,-0.7953466176986694,8.545076370239258,8.6779122255703,0.0079020531848073,0.009727869182825089,8.677903175354004,0.3062470555305481,-0.00037595396861433983,-0.011544689536094666,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.035687814405101,1.865003228187561,-0.8050745129585266,-0.13282644748687744,0.2953738868236542,0.005615527275949717,0.06007895618677139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012130811721956875,-0.013811721956875217
105,sole_support_canonical_target_settle,0.53,0.005868799910757299,0.12824158049141507,3.8722701072446504,9.289443298153442,1.030630992174153,6.675558580374848,0.8178119166311656,0.02039968967437744,gripper_link,2.13860744206641,sensor_mean_gripper_link,0.3092523515224457,-0.0008293057908304036,0.03391363099217415,0.3092523515224457,-0.0008293057908304036,0.03391363099217415,0.005529409274458885,0.001255590352229774,0.001513914903625846,-0.02154095098376274,0.12492797523736954,0.019362112507224083,0.00925235152244569,-0.0008293057908304036,0.001030630992174153,0.293,0.011,0.032882999999999996,0.28656360507011414,0.01145763136446476,0.03117230534553528,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994288682937622,0.005070677492767572,0.03340281546115875,0.0005455766804516315,0.03996516019105911,0.5403302311897278,1.9891389608383179,0.18558485805988312,0.0001345792697975412,4.950063969832996e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.949556983842074,1.9653092622756958,-0.8577740788459778,8.688863754272461,8.828572870885045,0.006057173013687134,-0.01192705612629652,8.82856273651123,0.30624711513519287,-0.00037452438846230507,-0.011550411581993103,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.13860744206641,1.959252119064331,-0.8458470106124878,-0.1396988183259964,0.2953837811946869,0.005625289864838123,0.06006622314453125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012131688837066057,-0.014688837066057642
106,sole_support_canonical_target_settle,0.535,0.006095570381920105,0.1326655272314532,3.8765823017640737,9.293705481593044,1.0310444993972823,6.671044227830218,0.8178119166311656,0.0203554630279541,gripper_link,2.1299905187961774,sensor_mean_gripper_link,0.3092580735683441,-0.0008130408241413534,0.03391404449939728,0.3092580735683441,-0.0008130408241413534,0.03391404449939728,0.005623399280011654,0.0018251248402521014,0.0014840074582025409,-0.03468453511595726,0.1271277368068695,0.015351341105997562,0.009258073568344127,-0.0008130408241413534,0.0010310444993972823,0.293,0.011,0.032882999999999996,0.2865695655345917,0.01147611252963543,0.03117254376411438,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994276762008667,0.0048876614309847355,0.033468097448349,0.0005630009691230953,0.040028996765613556,0.5403456687927246,1.9890947341918945,0.18561159074306488,0.0001426965754944831,-2.890553595091827e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.928754815854456,1.9758630990982056,-0.8132044672966003,8.669332504272461,8.808528107701683,0.024463670328259468,0.02914177067577839,8.808445930480957,0.30624598264694214,-0.0003767374437302351,-0.011550318449735641,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.1299905187961774,1.9513994455337524,-0.8423462510108948,-0.139113649725914,0.2953904867172241,0.0056440806947648525,0.060060638934373856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012132323014291853,-0.015323014291853537
107,sole_support_canonical_target_settle,0.54,0.005643259577458218,0.12333610187525731,3.876895486064898,9.29483977136435,1.0461170239448592,6.672844453939927,0.8178119166311656,0.02037644386291504,gripper_link,2.1796398888414017,sensor_mean_gripper_link,0.30926015973091125,-0.0008021771209314466,0.033929117023944855,0.30926015973091125,-0.0008021771209314466,0.033929117023944855,0.005378718487918377,0.0006128934910520911,0.0015937777934595942,-0.008571214973926544,0.120392344892025,0.025377383455634117,0.009260159730911266,-0.0008021771209314466,0.0010461170239448592,0.293,0.011,0.032882999999999996,0.28656652569770813,0.01147234532982111,0.03117591142654419,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994276165962219,0.00477179791778326,0.03348757326602936,0.0005474903737194836,0.040016405284404755,0.540324866771698,1.9891157150268555,0.18560656905174255,0.00014004057447891682,-2.4372889817492194e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.119198845116331,1.996954321861267,-0.8618311882019043,8.856026649475098,8.998331069946289,0.0,0.0,8.998331069946289,0.30624741315841675,-0.0003750980831682682,-0.011550001800060272,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.1796398888414017,1.996954321861267,-0.8618311882019043,-0.1423041969537735,0.29539862275123596,0.005668265279382467,0.06005615368485451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117326570382836,-0.000326570382836594
108,sole_support_canonical_target_settle,0.545,0.0053275778560233885,0.11872467346428882,3.880884502021252,9.298207273354999,1.0470334453582808,6.669435647070347,0.8178119166311656,0.02034628391265869,gripper_link,2.0928020212860643,sensor_mean_gripper_link,0.30926376581192017,-0.0007995633059181273,0.033930033445358276,0.30926376581192017,-0.0007995633059181273,0.033930033445358276,0.005000553093850613,-0.0010317020351067185,0.0015209028497338295,0.02824055403470993,0.11195794492959976,0.027630377560853958,0.009263765811920177,-0.0007995633059181273,0.0010470334453582808,0.293,0.011,0.032882999999999996,0.28657180070877075,0.011473411694169044,0.031169667840003967,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994264245033264,0.004742794204503298,0.03352683037519455,0.0005469544557854533,0.040019191801548004,0.5403615832328796,1.9890855550765991,0.18560482561588287,0.0001413209392921999,-3.094098588451999e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.889843230716755,1.917428731918335,-0.8274356126785278,8.641072273254395,8.777591705322266,0.0,0.0,8.777591705322266,0.306247740983963,-0.0003746156580746174,-0.011542461812496185,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.0928020212860643,1.917428731918335,-0.8274356126785278,-0.13651983439922333,0.29540085792541504,0.005683860741555691,0.060042813420295715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117379064670995,-0.0003790646709959933
109,sole_support_canonical_target_settle,0.55,0.005487694545614795,0.12057087971030361,3.882838733330826,9.299040899184492,1.0473947985172316,6.683376729312214,0.8178119166311656,0.02026355266571045,gripper_link,1.787435307093968,sensor_mean_gripper_link,0.30926355719566345,-0.0008115847012959421,0.03393039479851723,0.30926355719566345,-0.0008115847012959421,0.03393039479851723,0.0036992270033806562,-0.00390553823672235,0.0010850263061001897,0.08787427842617035,0.08082764595746994,0.016802972182631493,0.009263557195663463,-0.0008115847012959421,0.0010473947985172316,0.293,0.011,0.032882999999999996,0.2865721881389618,0.011495678685605526,0.03112088143825531,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994257688522339,0.004873383790254593,0.033525317907333374,0.0005462619010359049,0.040096938610076904,0.5405676364898682,1.9890028238296509,0.1856239140033722,0.00015561282634735107,3.1800395650094515e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.273771963999389,1.6376208066940308,-0.7067583799362183,8.079232215881348,8.195918083190918,0.0,0.0,8.195918083190918,0.30624788999557495,-0.00037460122257471085,-0.011541897431015968,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.787435307093968,1.6376208066940308,-0.7067583799362183,-0.11668617278337479,0.295406699180603,0.0056882090866565704,0.06003390625119209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117492304867389,-0.0004923048673895203
110,sole_support_canonical_target_settle,0.555,0.00701366995517609,0.15436443068665817,3.880221757905501,9.295381152912752,1.04657523465157,6.656392163608699,0.8178119166311656,0.020183086395263672,gripper_link,2.232067066025193,sensor_mean_gripper_link,0.3092575967311859,-0.0008372655138373375,0.033929575234651566,0.3092575967311859,-0.0008372655138373375,0.033929575234651566,0.0035169811453670263,-0.005967711564153433,0.0010994673939421773,0.13297989964485168,0.07738626003265381,0.01249361876398325,0.009257596731185924,-0.0008372655138373375,0.00104657523465157,0.293,0.011,0.032882999999999996,0.2865953743457794,0.011513734236359596,0.031143918633461,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994266033172607,0.005155046470463276,0.03346007317304611,0.0005455379723571241,0.04015639051795006,0.5405237078666687,1.988922357559204,0.18563944101333618,0.0001603004930075258,3.239213619554704e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.11702637979014,2.0450477600097656,-0.882385790348053,8.840777397155762,8.986717224121094,0.0,0.0,8.986717224121094,0.3062477707862854,-0.0003748745657503605,-0.011541658081114292,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.232067066025193,2.0450477600097656,-0.882385790348053,-0.14593958854675293,0.29540103673934937,0.005670301616191864,0.060018640011548996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117676312996567,-0.0006763129965677017
111,sole_support_canonical_target_settle,0.56,0.00465277057031618,0.10230991641736946,3.8818199311255963,9.29571782726879,1.034453140020375,6.676894735662637,0.8178119166311656,0.02023458480834961,gripper_link,1.8118648736879746,sensor_mean_gripper_link,0.3092566132545471,-0.000851751712616533,0.03391745314002037,0.3092566132545471,-0.000851751712616533,0.03391745314002037,0.003451326861977577,-0.0029244394972920418,0.0010882419301196933,0.06706114858388901,0.0748009905219078,0.019363190978765488,0.00925661325454713,-0.000851751712616533,0.001034453140020375,0.293,0.011,0.032882999999999996,0.28658169507980347,0.011473827995359898,0.031104862689971924,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994261264801025,0.005312591325491667,0.03344953432679176,0.0005485444562509656,0.04001915827393532,0.5406476259231567,1.98897385597229,0.18557527661323547,0.00014772611029911786,7.310883010092084e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.520759741816383,1.6628978252410889,-0.7106606960296631,8.326648712158203,8.445300687682266,0.002934394869953394,0.0057874140329658985,8.445298194885254,0.3062474727630615,-0.00037561007775366306,-0.011542139574885368,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.8118648736879746,1.6599634885787964,-0.7164481282234192,-0.11864913254976273,0.29539909958839417,0.005631554871797562,0.06009429693222046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012130186549615077,-0.013186549615077509
112,sole_support_canonical_target_settle,0.5650000000000001,0.004517270554777699,0.09918826724659693,3.881619016225576,9.295599966121154,1.030195133209233,6.700861177101433,0.8178119166311656,0.02036607265472412,gripper_link,2.0324051625837316,sensor_mean_gripper_link,0.3092572093009949,-0.0008439518278464675,0.03391319513320923,0.3092572093009949,-0.0008439518278464675,0.03391319513320923,0.004211065825074911,0.001395995612256229,0.0008507961756549776,-0.02637014165520668,0.09176797419786453,0.026861997321248055,0.009257209300994884,-0.0008439518278464675,0.001030195133209233,0.293,0.011,0.032882999999999996,0.2865574359893799,0.011422531679272652,0.031089574098587036,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994261264801025,0.0052305604331195354,0.03346068412065506,0.0005495636723935604,0.03984399884939194,0.5406496524810791,1.9891053438186646,0.18550944328308105,0.00012688047718256712,4.28991097578546e-06,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.897362276679274,1.8908196687698364,-0.8102564215660095,8.656289100646973,8.789638823725882,0.028925808146595955,-0.006357832811772823,8.789588928222656,0.30624574422836304,-0.00037509133107960224,-0.011548157781362534,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.0324051625837316,1.861893892288208,-0.8038985729217529,-0.1333002746105194,0.2953954041004181,0.005611596629023552,0.06003572791814804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012134395762990718,-0.017395762990719127
113,sole_support_canonical_target_settle,0.5700000000000001,0.004560976506259422,0.09831860295736661,3.8784583354976965,9.29382854919544,1.032389329195027,6.6692827648651685,0.8178119166311656,0.020245075225830078,gripper_link,2.370451063681037,sensor_mean_gripper_link,0.3092561960220337,-0.0008355143945664167,0.03391538932919502,0.3092561960220337,-0.0008355143945664167,0.03391538932919502,0.004421919118613005,6.509892045869492e-06,0.0011176294647157192,0.001856032176874578,0.09766540676355362,0.011161144822835922,0.009256196022033703,-0.0008355143945664167,0.001032389329195027,0.293,0.011,0.032882999999999996,0.2865828275680542,0.011484709568321705,0.031132489442825317,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.999427080154419,0.005137987434864044,0.033447135239839554,0.0005500878905877471,0.040057264268398285,0.5405397415161133,1.9889843463897705,0.18560853600502014,0.0001519915967946872,-6.175934763597013e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.257029249772666,2.1880643367767334,-0.9428013563156128,8.945171356201172,9.100550873790171,0.016548382118344307,-0.005027970299124718,9.100534439086914,0.30624616146087646,-0.0003748084418475628,-0.011550288647413254,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.370451063681037,2.171515941619873,-0.9377734065055847,-0.15536344051361084,0.29539403319358826,0.005624116398394108,0.05996246263384819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012131433901476571,-0.01443390147657167
114,sole_support_canonical_target_settle,0.5750000000000001,0.005864935306406525,0.128291653846991,3.8766709923991653,9.293075071767806,1.0460238916873976,6.663545109450377,0.8178119166311656,0.02037191390991211,gripper_link,2.500452052774867,sensor_mean_gripper_link,0.3092559576034546,-0.000829754862934351,0.03392902389168739,0.3092559576034546,-0.000829754862934351,0.03392902389168739,0.005604112986475229,0.00034514974686317146,0.001694772974587977,-0.0024318036157637835,0.12638507783412933,0.0219008419662714,0.009255957603454601,-0.000829754862934351,0.0010460238916873976,0.293,0.011,0.032882999999999996,0.2865733504295349,0.011465722694993019,0.031184732913970947,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994275569915771,0.005073677748441696,0.03344118222594261,0.0005469275056384504,0.03999220207333565,0.5403000116348267,1.9891111850738525,0.1855873465538025,0.00013435095024760813,1.0366716512999474e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.681826666474645,2.2908010482788086,-0.9887926578521729,9.3548002243042,9.518446922302246,0.0,0.0,9.518446922302246,0.30624744296073914,-0.00037502963095903397,-0.011549277231097221,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.500452052774867,2.2908010482788086,-0.9887926578521729,-0.16364628076553345,0.2953971326351166,0.005633894354104996,0.06005457043647766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117365167410833,-0.00036516741083389426
115,sole_support_canonical_target_settle,0.58,0.005879660866817823,0.12818345149568497,3.884743663332589,9.300113639181582,1.033469663381581,6.657661541402276,0.8178119166311656,0.02031576633453369,gripper_link,2.0369818608192474,sensor_mean_gripper_link,0.30926403403282166,-0.0008184052421711385,0.03391646966338158,0.30926403403282166,-0.0008184052421711385,0.03391646966338158,0.005564067047089338,0.0011152068618685007,0.0015387928579002619,-0.018861016258597374,0.12546572089195251,0.018265053629875183,0.009264034032821666,-0.0008184052421711385,0.001033469663381581,0.293,0.011,0.032882999999999996,0.28658199310302734,0.011472661979496479,0.031177058815956116,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994252324104309,0.004948455840349197,0.03353111445903778,0.0005538742407225072,0.04001518711447716,0.5403513312339783,1.9890550374984741,0.18560008704662323,0.00014088615716900676,-2.7943375044414687e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.768187134972061,1.8730791807174683,-0.7947427034378052,8.528837203979492,8.662031360898402,0.006958542391657829,0.010956124402582645,8.66202163696289,0.3062472641468048,-0.0003757583908736706,-0.011542506515979767,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.0369818608192474,1.86612069606781,-0.805698812007904,-0.13318435847759247,0.29539644718170166,0.005644802935421467,0.06008019298315048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012131880008767637,-0.014880008767637759
116,sole_support_canonical_target_settle,0.585,0.00564872558504661,0.12390992613074611,3.8848764863298113,9.300510468819484,1.047994570255284,6.650371524788708,0.8178119166311656,0.02029705047607422,gripper_link,2.2315037623621614,sensor_mean_gripper_link,0.30926474928855896,-0.00081481016241014,0.03393099457025528,0.30926474928855896,-0.00081481016241014,0.03393099457025528,0.005335608497262001,-0.0008078874670900404,0.001669341349042952,0.022053319960832596,0.12080392986536026,0.016544830054044724,0.009264749288558971,-0.00081481016241014,0.001047994570255284,0.293,0.011,0.032882999999999996,0.286587119102478,0.011486085131764412,0.031190037727355957,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994251728057861,0.00491003692150116,0.033537931740283966,0.0005481492844410241,0.04006137698888779,0.5403113961219788,1.9890363216400146,0.18562060594558716,0.00014394136087503284,-4.518749610604722e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.155256832264778,2.0442893505096436,-0.8827003836631775,8.880340576171875,9.026389122009277,0.0,0.0,9.026389122009277,0.3062477111816406,-0.0003749765455722809,-0.011548569425940514,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.2315037623621614,2.0442893505096436,-0.8827003836631775,-0.14604836702346802,0.29540911316871643,0.005662725772708654,0.060062747448682785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117387353028392,-0.00038735302839223995
117,sole_support_canonical_target_settle,0.59,0.005522264362089496,0.12086516512467226,3.8926011458704135,9.306980459727544,1.0350156588554427,6.644363117075374,0.8178119166311656,0.02024054527282715,gripper_link,2.01035639795156,sensor_mean_gripper_link,0.30927175283432007,-0.0008090022602118552,0.03391801565885544,0.30927175283432007,-0.0008090022602118552,0.03391801565885544,0.005296589806675911,0.00018718403589446098,0.0015512905083596706,0.0014407611452043056,0.11955417692661285,0.017694946378469467,0.00927175283432008,-0.0008090022602118552,0.0010350156588554427,0.293,0.011,0.032882999999999996,0.2865965962409973,0.011491704732179642,0.031179413199424744,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9994229078292847,0.00484497519209981,0.033615462481975555,0.0005531706847250462,0.04007944464683533,0.540375828742981,1.9889798164367676,0.1856217384338379,0.00014883933181408793,-3.3071631544423497e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.738191206704684,1.8440247774124146,-0.7822720408439636,8.505504608154297,8.63705484087244,0.0023031942546367645,0.012895760126411915,8.637044906616211,0.30624765157699585,-0.00037569692358374596,-0.011541301384568214,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.01035639795156,1.841721534729004,-0.7951678037643433,-0.13154010474681854,0.29541030526161194,0.005667791701853275,0.060083769261837006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012132241485552961,-0.015241485552961592
