step,phase,physics_time_s,object_speed_mps,object_ang_speed_radps,object_tilt_deg,object_disp_xy_mm,object_z_delta_mm,tcp_error_mm,commanded_tcp_error_mm,joint_tracking_error_max_rad,max_robot_filter,max_robot_filter_force_n,witness_source,object_pos_w_m_x,object_pos_w_m_y,object_pos_w_m_z,object_pos_local_m_x,object_pos_local_m_y,object_pos_local_m_z,object_lin_vel_w_mps_x,object_lin_vel_w_mps_y,object_lin_vel_w_mps_z,object_ang_vel_w_radps_x,object_ang_vel_w_radps_y,object_ang_vel_w_radps_z,object_disp_w_m_x,object_disp_w_m_y,object_disp_w_m_z,target_tcp_local_m_x,target_tcp_local_m_y,target_tcp_local_m_z,actual_tcp_local_m_x,actual_tcp_local_m_y,actual_tcp_local_m_z,commanded_tcp_local_m_x,commanded_tcp_local_m_y,commanded_tcp_local_m_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,actual_base_link_to_link1_rad,actual_link1_to_link2_rad,actual_link2_to_link3_rad,actual_link3_to_link4_rad,actual_link4_to_link5_rad,actual_link5_to_gripper_link_rad,commanded_base_link_to_link1_rad,commanded_link1_to_link2_rad,commanded_link2_to_link3_rad,commanded_link3_to_link4_rad,commanded_link4_to_link5_rad,commanded_link5_to_gripper_link_rad,sensor_net_force_norm_n,sensor_net_force_x_n,sensor_net_force_y_n,sensor_net_force_z_n,support_table_force_norm_n,support_table_force_x_n,support_table_force_y_n,support_table_force_z_n,support_table_contact_point_x_w_m,support_table_contact_point_y_w_m,support_table_contact_point_z_w_m,link4_force_norm_n,link4_force_x_n,link4_force_y_n,link4_force_z_n,link4_contact_point_x_w_m,link4_contact_point_y_w_m,link4_contact_point_z_w_m,link5_force_norm_n,link5_force_x_n,link5_force_y_n,link5_force_z_n,link5_contact_point_x_w_m,link5_contact_point_y_w_m,link5_contact_point_z_w_m,gripper_link_force_norm_n,gripper_link_force_x_n,gripper_link_force_y_n,gripper_link_force_z_n,gripper_link_contact_point_x_w_m,gripper_link_contact_point_y_w_m,gripper_link_contact_point_z_w_m,robot_root_pos_w_m_x,robot_root_pos_w_m_y,robot_root_pos_w_m_z,robot_root_quat_w,robot_root_quat_x,robot_root_quat_y,robot_root_quat_z,robot_root_position_drift_m,robot_root_rotation_drift_rad,object_bottom_z_local_m,object_bottom_table_gap_mm
93,sole_support_robot_free_baseline,0.47000000000000003,0.002597855611309204,0.03976095837323296,0.0023332152957656945,0.0023122956604028654,0.0005733234882399074,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4136173831502674e-06,0.032883573323488235,0.3000018298625946,1.4136173831502674e-06,0.032883573323488235,-0.002461874857544899,0.0004493125597946346,-0.0006972404080443084,-0.0007682621362619102,-0.03873416408896446,0.00894472561776638,1.8298625946155944e-06,1.4136173831502674e-06,5.733234882399074e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.472248166275676e-06,1.8023671145783737e-05,5.684041184395028e-07,-1.8637811081134714e-06,0.001732143689878285,1.5747004747390747,0.0004440719785634428,-1.3623548511532135e-05,-3.3103682555574165e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063782215119235,1.1555126775419922e-06,3.216545565010165e-06,7.063782215118408,7.063782215119235,1.1555126775419922e-06,3.216545565010165e-06,7.063782215118408,0.2999997138977051,5.851034075021744e-07,-0.01211673766374588,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0121171189181139,-0.00011891811390121743
94,sole_support_robot_free_baseline,0.47500000000000003,0.0024946106443271276,0.039307820492699506,0.0021668268860907426,0.0022341236042937,0.0005286200046583645,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4649148170065018e-06,0.032883528620004654,0.29999831318855286,1.4649148170065018e-06,0.032883528620004654,0.0023650892544537783,0.0003728489391505718,-0.0007002990460023284,0.0005494276992976665,0.03914596512913704,-0.0035208372864872217,-1.6868114471324525e-06,1.4649148170065018e-06,5.286200046583645e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.716837666928768e-06,-1.622153831704054e-05,2.767594196484424e-06,-1.863762918219436e-06,0.0017321519553661346,1.5747004747390747,0.0004440740740392357,-1.3623636732518207e-05,2.330958559851326e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062759399414877,-8.150963708430936e-07,3.292685278211138e-06,7.0627593994140625,7.062759399414877,-8.150963708430936e-07,3.292685278211138e-06,7.0627593994140625,0.3000001907348633,5.604233592748642e-07,-0.012116719037294388,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01211711425827313,-0.00011425827313102377
95,sole_support_robot_free_baseline,0.48,0.002594674620794418,0.03975213315844439,0.00232557018086643,0.002312432725593718,0.0005733234882399074,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4138415735942544e-06,0.032883573323488235,0.3000018298625946,1.4138415735942544e-06,0.032883573323488235,-0.0024600352626293898,0.0004415018192958087,-0.0006968780653551221,-0.0006784521974623203,-0.038735587149858475,0.008906519040465355,1.8298625946155944e-06,1.4138415735942544e-06,5.733234882399074e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.65258186624851e-06,1.7851931261247955e-05,4.141897420595342e-07,-1.8637459788806154e-06,0.0017321592895314097,1.5747004747390747,0.00044407614041119814,-1.3623703125631437e-05,1.6245983508120232e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063692092896355,1.2067563375239843e-06,3.242637376388302e-06,7.063692092895508,7.063692092896355,1.2067563375239843e-06,3.242637376388302e-06,7.063692092895508,0.29999977350234985,5.674082785844803e-07,-0.012116741389036179,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117116650018932,-0.00011665001893243487
96,sole_support_robot_free_baseline,0.485,0.0024948090919648088,0.03930401277164321,0.0021414394439098487,0.002235827357726252,0.0005211694240614406,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4675118791274144e-06,0.03288352116942406,0.29999831318855286,1.4675118791274144e-06,0.03288352116942406,0.002364943502470851,0.000375729869119823,-0.0006999583565630019,0.0005070548504590988,0.03914322331547737,-0.0035151648335158825,-1.6868114471324525e-06,1.4675118791274144e-06,5.211694240614406e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.511792086414061e-06,-1.6085758034023456e-05,2.743431195995072e-06,-1.8637299490364967e-06,0.0017321659252047539,1.5747004747390747,0.00044407788664102554,-1.3623770428239368e-05,4.102873856631772e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062757015229092,-8.670950819578138e-07,3.2929260669334326e-06,7.0627570152282715,7.062757015229092,-8.670950819578138e-07,3.2929260669334326e-06,7.0627570152282715,0.3000001907348633,5.851034075021744e-07,-0.01211671531200409,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01211711417704333,-0.00011417704333036016
97,sole_support_robot_free_baseline,0.49,0.0025977172662110977,0.03976801911309455,0.0023442098004088944,0.0023308181373490164,0.0005658729076429836,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.300001859664917,1.4051190646569012e-06,0.03288356587290764,0.300001859664917,1.4051190646569012e-06,0.03288356587290764,-0.0024619174655526876,0.0004486070538405329,-0.0006970287649892271,-0.0007570965681225061,-0.03874261677265167,0.008940458297729492,1.8596649170032897e-06,1.4051190646569012e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.626953215047251e-06,1.8050324797513895e-05,3.7590669421661005e-07,-1.8637156244949438e-06,0.001732171862386167,1.5747004747390747,0.0004440794582478702,-1.3623835911857896e-05,3.3520220019817026e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063621997834079,1.1554864158824785e-06,3.216472805434023e-06,7.063621997833252,7.063621997834079,1.1554864158824785e-06,3.216472805434023e-06,7.063621997833252,0.29999977350234985,5.939509719610214e-07,-0.01211673952639103,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117129630464574,-0.00012963046457439842
98,sole_support_robot_free_baseline,0.495,0.0024954020672416978,0.039296542955485056,0.0021277096178444516,0.002236016081489413,0.0005211694240614406,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4677993931400124e-06,0.03288352116942406,0.29999831318855286,1.4677993931400124e-06,0.03288352116942406,0.0023654766846448183,0.0003747956652659923,-0.000700770819094032,0.0005174417747184634,0.03913457691669464,-0.003526390762999654,-1.6868114471324525e-06,1.4677993931400124e-06,5.211694240614406e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.540343853586819e-06,-1.592933949723374e-05,2.7330961529514752e-06,-1.8637027778822812e-06,0.001732177217490971,1.5747004747390747,0.0004440807970240712,-1.362392049486516e-05,5.374302565475109e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062661647797449,-8.410841019212967e-07,3.2927598567766836e-06,7.062661647796631,7.062661647797449,-8.410841019212967e-07,3.2927598567766836e-06,7.062661647796631,0.30000025033950806,5.417969077825546e-07,-0.012116717174649239,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117110103705156,-0.00011010370515665557
99,sole_support_robot_free_baseline,0.5,0.0025971039045561113,0.039779160201049844,0.002333597971699736,0.0023115399613177156,0.0005621476173445217,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4123809251032071e-06,0.03288356214761734,0.3000018298625946,1.4123809251032071e-06,0.03288356214761734,-0.0024619982577860355,0.00044422695646062493,-0.0006972629926167428,-0.0007062891381792724,-0.03875904902815819,0.008922940120100975,1.8298625946155944e-06,1.4123809251032071e-06,5.621476173445217e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.610137567506172e-06,1.7954314898815937e-05,4.236757433773164e-07,-1.8636904997038073e-06,0.0017321821069344878,1.5747004747390747,0.00044408210669644177,-1.362397688353667e-05,5.261129205902382e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063705444336753,1.1562470945136738e-06,3.1906174626783468e-06,7.0637054443359375,7.063705444336753,1.1562470945136738e-06,3.1906174626783468e-06,7.0637054443359375,0.29999974370002747,5.883630365133286e-07,-0.01211673766374588,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117130207521282,-0.00013020752128237167
100,sole_support_robot_free_baseline,0.505,0.002494844739364994,0.039300056497209475,0.0021361237480554403,0.002261410984007694,0.0005174441337629787,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999828338623047,1.4721470051881624e-06,0.03288351744413376,0.29999828338623047,1.4721470051881624e-06,0.03288351744413376,0.0023651071824133396,0.0003740725514944643,-0.0007004198851063848,0.0005254791467450559,0.039138276129961014,-0.0035233015660196543,-1.7166137695201478e-06,1.4721470051881624e-06,5.174441337629787e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.51741367316572e-06,-1.602850534254685e-05,2.8559211386891548e-06,-1.8636790173331974e-06,0.0017321865307167172,1.5747004747390747,0.0004440832999534905,-1.3624057828565128e-05,2.8083648687809992e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062745094300161,-8.655993042339105e-07,3.344707010910497e-06,7.062745094299316,7.062745094300161,-8.655993042339105e-07,3.344707010910497e-06,7.062745094299316,0.3000001907348633,5.513429641723633e-07,-0.012116719037294388,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01211711632525523,-0.00011632525523039283
101,sole_support_robot_free_baseline,0.51,0.0025991181419048317,0.039763106887657856,0.0023450768765106984,0.0023318210506163145,0.0005695981979414455,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.300001859664917,1.406782075719093e-06,0.03288356959819794,0.300001859664917,1.406782075719093e-06,0.03288356959819794,-0.0024623917415738106,0.0004541797679848969,-0.0006969668320380151,-0.0008231877000071108,-0.038730815052986145,0.008963871747255325,1.8596649170032897e-06,1.406782075719093e-06,5.695981979414455e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.406680874235462e-06,1.8174610886489972e-05,5.748026978835696e-07,-1.863668558144127e-06,0.0017321903724223375,1.5747004747390747,0.0004440840275492519,-1.362408966087969e-05,2.3186227243732205e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063697338105039,1.0789842690428486e-06,3.1643605780118378e-06,7.063697338104248,7.063697338105039,1.0789842690428486e-06,3.1643605780118378e-06,7.063697338104248,0.2999997138977051,6.228219717741013e-07,-0.012116741389036179,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117126162439054,-0.00012616243905486102
102,sole_support_robot_free_baseline,0.515,0.0024955695858386064,0.03926690091132621,0.002149255733155378,0.002263402707965786,0.0005211694240614406,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999828338623047,1.475204726375523e-06,0.03288352116942406,0.29999828338623047,1.475204726375523e-06,0.03288352116942406,0.0023648866917937994,0.00037896475987508893,-0.0007011163979768753,0.00046795347589068115,0.03910576552152634,-0.0035227304324507713,-1.7166137695201478e-06,1.475204726375523e-06,5.211694240614406e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.688143109087832e-06,-1.605987927177921e-05,2.8038955406373134e-06,-1.8636593495102716e-06,0.0017321939812973142,1.5747004747390747,0.00044408475514501333,-1.3624160601466428e-05,1.6030729261401477e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062602996826962,-7.118303528841352e-07,3.2662355806678534e-06,7.062602996826172,7.062602996826962,-7.118303528841352e-07,3.2662355806678534e-06,7.062602996826172,0.30000025033950806,5.62518835067749e-07,-0.01211671531200409,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117116495939231,-0.00011649593923204749
103,sole_support_robot_free_baseline,0.52,0.0026001659929118562,0.03978742567974426,0.002341337204726735,0.0023293433889308135,0.0005770487785383693,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.300001859664917,1.4026713870407548e-06,0.032883577048778534,0.300001859664917,1.4026713870407548e-06,0.032883577048778534,-0.0024637123569846153,0.00045263272477313876,-0.0006972146220505238,-0.0007988728466443717,-0.03875649720430374,0.008962977677583694,1.8596649170032897e-06,1.4026713870407548e-06,5.770487785383693e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.468295502301771e-06,1.8105769413523376e-05,4.841818395107111e-07,-1.8636499135027407e-06,0.0017321972409263253,1.5747004747390747,0.00044408542453311384,-1.3624167877424043e-05,5.3820906065205065e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063762664795742,1.1822595524790813e-06,3.190763209204306e-06,7.063762664794922,7.063762664795742,1.1822595524790813e-06,3.190763209204306e-06,7.063762664794922,0.29999974370002747,6.069894880056381e-07,-0.012116743251681328,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117117602382758,-0.00011760238275912438
104,sole_support_robot_free_baseline,0.525,0.0024956533997587305,0.039274266260634155,0.002149038833001516,0.0022626332396280804,0.0005323452949568264,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999828338623047,1.4740238611921086e-06,0.03288353234529495,0.29999828338623047,1.4740238611921086e-06,0.03288353234529495,0.00236519705504179,0.0003772838681470603,-0.0007012743153609335,0.0004865880764555186,0.03911252319812775,-0.003527286695316434,-1.7166137695201478e-06,1.4740238611921086e-06,5.323452949568264e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.563886123942211e-06,-1.6131982192746364e-05,2.7250275707046967e-06,-1.8636415006767493e-06,0.0017322000348940492,1.5747004747390747,0.00044408621033653617,-1.362419243378099e-05,3.89661523533813e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062615394593094,-7.630821983184433e-07,3.2923760500125354e-06,7.062615394592285,7.062615394593094,-7.630821983184433e-07,3.2923760500125354e-06,7.062615394592285,0.3000001907348633,5.608890205621719e-07,-0.012116717174649239,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117105255690888,-0.00010525569088884468
105,sole_support_robot_free_baseline,0.53,0.002599271640728548,0.03978964396526292,0.0023437447302085503,0.0023104270404706514,0.0005658729076429836,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.410558752468205e-06,0.03288356587290764,0.3000018298625946,1.410558752468205e-06,0.03288356587290764,-0.0024633314460515976,0.00044930781587027013,-0.0006973763229325414,-0.0007624555728398263,-0.038763079792261124,0.008947517722845078,1.8298625946155944e-06,1.410558752468205e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.559184945828747e-06,1.808171691664029e-05,5.099792019791494e-07,-1.8636341110322974e-06,0.0017322024796158075,1.5747004747390747,0.0004440870543476194,-1.3624281564261764e-05,1.6238136052795782e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063761234284274,1.1555091532500228e-06,3.2165360153157962e-06,7.063761234283447,7.063761234284274,1.1555091532500228e-06,3.2165360153157962e-06,7.063761234283447,0.29999974370002747,5.895271897315979e-07,-0.012116733938455582,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117129492518627,-0.000129492518628066
106,sole_support_robot_free_baseline,0.535,0.002495219006495838,0.039310771905247927,0.002170260029567978,0.0022336857125282,0.0005248947143599025,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4642469068348873e-06,0.032883524894714355,0.29999831318855286,1.4642469068348873e-06,0.032883524894714355,0.002365594496950507,0.00037316634552553296,-0.0007005907827988267,0.000545182847417891,0.0391487292945385,-0.0035237136762589216,-1.6868114471324525e-06,1.4642469068348873e-06,5.248947143599025e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.665578545536846e-06,-1.6286981917801313e-05,2.7262751700618537e-06,-1.8636271761351964e-06,0.001732204924337566,1.5747004747390747,0.00044408778194338083,-1.362436614726903e-05,1.6419177215759584e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0627374649056085,-7.88347620073182e-07,3.318446943012532e-06,7.062737464904785,7.0627374649056085,-7.88347620073182e-07,3.318446943012532e-06,7.062737464904785,0.3000001907348633,5.727633833885193e-07,-0.012116720899939537,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01211711900211597,-0.00011900211597040689
107,sole_support_robot_free_baseline,0.54,0.002594418576955839,0.039733462118697285,0.0023255331945142084,0.0023134615655476453,0.0005733234882399074,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4155236840451835e-06,0.032883573323488235,0.3000018298625946,1.4155236840451835e-06,0.032883573323488235,-0.0024594173301011324,0.00044346923823468387,-0.0006968566449359059,-0.0007044760277494788,-0.03871423006057739,0.00891404040157795,1.8298625946155944e-06,1.4155236840451835e-06,5.733234882399074e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.671051884652115e-06,1.7841564840637147e-05,4.1083544033426733e-07,-1.8636212644196348e-06,0.0017322071362286806,1.5747004747390747,0.0004440883349161595,-1.3624461644212715e-05,3.0766101472012863e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.06373739242638,1.1807610462710727e-06,3.2425386962131597e-06,7.063737392425537,7.06373739242638,1.1807610462710727e-06,3.2425386962131597e-06,7.063737392425537,0.29999977350234985,6.025657057762146e-07,-0.012116743251681328,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117116639041609,-0.00011663904160921779
108,sole_support_robot_free_baseline,0.545,0.002494901451508098,0.03930737247096729,0.0021426663767649453,0.002235688123079624,0.0005211694240614406,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.467299739488226e-06,0.03288352116942406,0.29999831318855286,1.467299739488226e-06,0.03288352116942406,0.002365106251090765,0.00037529971450567245,-0.0006999684264883399,0.0005136930849403143,0.03914643079042435,-0.003516049822792411,-1.6868114471324525e-06,1.467299739488226e-06,5.211694240614406e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.514832527202088e-06,-1.6096397303044796e-05,2.7357734779798193e-06,-1.8636153527040733e-06,0.0017322091152891517,1.5747004747390747,0.00044408871326595545,-1.3624497114506084e-05,1.595428433462387e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062751770020352,-8.670943998367875e-07,3.2929233384493273e-06,7.062751770019531,7.062751770020352,-8.670943998367875e-07,3.2929233384493273e-06,7.062751770019531,0.3000001907348633,5.501788109540939e-07,-0.01211671531200409,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117114541002928,-0.00011454100292893066
109,sole_support_robot_free_baseline,0.55,0.0025977664134079017,0.03976831594921886,0.0023434417863119014,0.0023307687242463157,0.0005658729076429836,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.300001859664917,1.4050370964469039e-06,0.03288356587290764,0.300001859664917,1.4050370964469039e-06,0.03288356587290764,-0.002461941447108984,0.0004487602855078876,-0.0006970285903662443,-0.0007590227760374546,-0.038742776960134506,0.008940921165049076,1.8596649170032897e-06,1.4050370964469039e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.630931344872806e-06,1.804060593713075e-05,3.6725549534821766e-07,-1.8636100094227004e-06,0.001732210861518979,1.5747004747390747,0.0004440891498234123,-1.3624626262753736e-05,3.8008467900807474e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0636234283455535,1.1554867569429916e-06,3.2164734875550494e-06,7.063623428344727,7.0636234283455535,1.1554867569429916e-06,3.2164734875550494e-06,7.063623428344727,0.29999977350234985,5.930196493864059e-07,-0.01211673952639103,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01211712940262917,-0.00012940262917107703
