sample,host_elapsed_s,wall_time_ns,host_mono_ns,phase,P_command_I0,b_deg,s_deg,e_deg,t_deg,r_deg,gripper_open_deg,tB_raw,tS_raw,tE_raw,tT_raw,tR_raw,tG_raw
783,14.055946309,1789106171323863523,6535242140539,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
784,14.074149021,1789106171342066181,6535260343251,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
785,14.092191996,1789106171360109092,6535278386226,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
786,14.11000074,1789106171377917811,6535296194970,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
787,14.127902395,1789106171395819648,6535314096625,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
788,14.145960792,1789106171413878149,6535332155022,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
789,14.163989158,1789106171431906178,6535350183388,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
790,14.182022508,1789106171449939728,6535368216738,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
791,14.200399577,1789106171468316830,6535386593807,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
792,14.21733053,1789106171485247736,6535403524760,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
793,14.235003962,1789106171502921012,6535421198192,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
794,14.252970691,1789106171520887629,6535439164921,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
795,14.270759294,1789106171538676895,6535456953524,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
796,14.288810882,1789106171556728462,6535475005112,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
797,14.306644391,1789106171574561706,6535492838621,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
798,14.32518392,1789106171593099165,6535511378150,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
799,14.342930433,1789106171610847671,6535529124663,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
800,14.360960883,1789106171628877838,6535547155113,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
801,14.381531441,1789106171649448790,6535567725671,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
802,14.397365356,1789106171665282291,6535583559586,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
803,14.414100413,1789106171682017578,6535600294643,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
804,14.431961194,1789106171699878212,6535618155424,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
805,14.449892613,1789106171717809579,6535636086843,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
806,14.468106528,1789106171736023590,6535654300758,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
807,14.48602376,1789106171753941008,6535672217990,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
808,14.503870977,1789106171771788153,6535690065207,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
809,14.522216099,1789106171790133452,6535708410329,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
810,14.53876335,1789106171806680956,6535724957580,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
811,14.556743298,1789106171824660848,6535742937528,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
812,14.574913455,1789106171842830543,6535761107685,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
813,14.59330473,1789106171861222016,6535779498960,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
814,14.610115886,1789106171878032963,6535796310116,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
815,14.627925763,1789106171895842904,6535814119993,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
816,14.6459352,1789106171913852360,6535832129430,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
817,14.664022365,1789106171931939569,6535850216595,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
818,14.681903613,1789106171949821024,6535868097843,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
819,14.699998504,1789106171967915655,6535886192734,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
820,14.718037239,1789106171985954343,6535904231469,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
821,14.736027048,1789106172003944198,6535922221278,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
822,14.753915421,1789106172021832510,6535940109651,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
823,14.77198471,1789106172039901961,6535958178940,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
824,14.789997376,1789106172057914238,6535976191606,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
825,14.808360228,1789106172076277605,6535994554458,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
826,14.825132669,1789106172093050056,6536011326899,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
827,14.842947393,1789106172110864703,6536029141623,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
828,14.860935052,1789106172128852225,6536047129282,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
829,14.87900337,1789106172146920667,6536065197600,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
830,14.89702278,1789106172164940101,6536083217010,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
831,14.915043305,1789106172182960403,6536101237535,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
832,14.933108091,1789106172201025077,6536119302321,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
833,14.951004014,1789106172218920402,6536137198244,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
834,14.969029086,1789106172236946233,6536155223316,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
835,14.989513992,1789106172257431333,6536175708222,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
836,15.005463404,1789106172273380464,6536191657634,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
837,15.022155866,1789106172290072955,6536208350096,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
838,15.039923456,1789106172307840614,6536226117686,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
839,15.057968131,1789106172325885698,6536244162361,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
840,15.07572096,1789106172343638566,6536261915190,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
841,15.09386559,1789106172361782764,6536280059820,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
842,15.111972615,1789106172379889659,6536298166845,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
843,15.129906076,1789106172397822962,6536316100306,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
844,15.147936316,1789106172415852947,6536334130546,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
845,15.165883032,1789106172433800157,6536352077262,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
846,15.184047498,1789106172451964683,6536370241728,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
847,15.202497811,1789106172470414931,6536388692041,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
848,15.219085536,1789106172487002615,6536405279766,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
849,15.237030189,1789106172504947257,6536423224419,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
850,15.254850219,1789106172522767437,6536441044449,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
851,15.272901555,1789106172540818724,6536459095785,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
852,15.291282803,1789106172559199184,6536477477033,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
853,15.308915957,1789106172576833170,6536495110187,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
854,15.326725138,1789106172594642636,6536512919368,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
855,15.344747616,1789106172612665113,6536530941846,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
856,15.363020214,1789106172630937293,6536549214444,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
857,15.381074424,1789106172648991697,6536567268654,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
858,15.398893134,1789106172666810366,6536585087364,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
859,15.417334506,1789106172685251694,6536603528736,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
860,15.434143841,1789106172702060863,6536620338071,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
861,15.452047243,1789106172719964296,6536638241473,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
862,15.469931983,1789106172737849117,6536656126213,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
863,15.488018355,1789106172755935535,6536674212585,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
864,15.506164395,1789106172774081506,6536692358625,p48_a,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
865,15.53146206,1789106172799379435,6536717656290,p8_b,8,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
866,15.541874675,1789106172809791886,6536728068905,p8_b,8,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
867,15.56141029,1789106172829327502,6536747604520,p8_b,8,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,24.0,57.0,25.0,0.0,
868,15.578830568,1789106172846747780,6536765024798,p8_b,8,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,24.0,57.0,25.0,0.0,
869,15.596955858,1789106172864873109,6536783150088,p8_b,8,0.0,1.230468748258267,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,26.0,57.0,25.0,0.0,
870,15.614877126,1789106172882794274,6536801071356,p8_b,8,0.0,1.3183593854115245,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
871,15.632699819,1789106172900617396,6536818894049,p8_b,8,0.0,1.4062500225647818,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,34.0,57.0,25.0,0.0,
872,15.650759764,1789106172918677216,6536836953994,p8_b,8,0.0,1.4941406024222599,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
873,15.66896036,1789106172936877476,6536855154590,p8_b,8,0.0,1.4941406024222599,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,32.0,57.0,25.0,0.0,
874,15.686798099,1789106172954715495,6536872992329,p8_b,8,0.0,1.5820312395755176,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,38.0,57.0,25.0,0.0,
875,15.704950557,1789106172972867846,6536891144787,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,40.0,57.0,25.0,0.0,
876,15.723144487,1789106172991061161,6536909338717,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
877,15.741430976,1789106173009347983,6536927625206,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
878,15.758154363,1789106173026071578,6536944348593,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
879,15.775952566,1789106173043869700,6536962146796,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
880,15.793918899,1789106173061836074,6536980113129,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
881,15.811882683,1789106173079800176,6536998076913,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
882,15.829769719,1789106173097687276,6537015963949,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
883,15.847785189,1789106173115702842,6537033979419,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
884,15.866094306,1789106173134011338,6537052288536,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
885,15.883941284,1789106173151858472,6537070135514,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
886,15.902031123,1789106173169946612,6537088225353,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
887,15.919991846,1789106173187908985,6537106186076,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
888,15.937985298,1789106173205902492,6537124179528,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
889,15.95641276,1789106173224329754,6537142606990,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
890,15.973100484,1789106173241017650,6537159294714,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
891,15.991020668,1789106173258937905,6537177214898,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
892,16.008917014,1789106173276834285,6537195111244,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
893,16.026898262,1789106173294815394,6537213092492,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
894,16.044878597,1789106173312796113,6537231072827,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
895,16.062607117,1789106173330524754,6537248801347,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
896,16.080792178,1789106173348709457,6537266986408,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
897,16.098933637,1789106173366850832,6537285127867,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
898,16.116917783,1789106173384835221,6537303112013,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
899,16.137520775,1789106173405438238,6537323715005,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
900,16.153382484,1789106173421299873,6537339576714,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
901,16.17005223,1789106173437969711,6537356246460,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
902,16.187803996,1789106173455721629,6537373998226,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
903,16.205771929,1789106173473689606,6537391966159,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
904,16.22368966,1789106173491607277,6537409883890,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
905,16.241995765,1789106173509913377,6537428189995,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
906,16.259740019,1789106173527657492,6537445934249,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
907,16.277847263,1789106173545764813,6537464041493,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
908,16.296013408,1789106173563930721,6537482207638,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
909,16.313892114,1789106173581809549,6537500086344,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
910,16.33189378,1789106173599810826,6537518088010,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
911,16.350397845,1789106173618314970,6537536592075,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
912,16.36713568,1789106173635052803,6537553329910,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
913,16.385058274,1789106173652975336,6537571252504,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
914,16.402917936,1789106173670835102,6537589112166,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
915,16.420997624,1789106173688914809,6537607191854,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
916,16.438940957,1789106173706858022,6537625135187,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
917,16.456995488,1789106173724912435,6537643189718,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
918,16.475062816,1789106173742979771,6537661257046,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
919,16.493029827,1789106173760946929,6537679224057,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
920,16.51120543,1789106173779122563,6537697399660,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
921,16.529037922,1789106173796955027,6537715232152,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
922,16.547010896,1789106173814927901,6537733205126,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
923,16.565478955,1789106173833396037,6537751673185,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
924,16.582149984,1789106173850066902,6537768344214,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
925,16.599887577,1789106173867805067,6537786081807,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
926,16.61782822,1789106173885745794,6537804022450,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
927,16.635889284,1789106173903806935,6537822083514,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
928,16.654359424,1789106173922276449,6537840553654,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
929,16.671915999,1789106173939833292,6537858110229,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
930,16.6899456,1789106173957862836,6537876139830,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
931,16.707888712,1789106173975806113,6537894082942,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
